name,platform,metascore,userscore,developer,genre
Gerda: A Flame in Winter,"

                                                        PC
                                                    
",82,"
8.0
","
PortaPlay ",Adventure3DThird-Person
Arise: A Simple Story - Definitive Edition,"

                                                        Switch
                                                    
",81,"
8.0
","
Piccolo ",Adventure3DThird-Person
Fire Emblem Warriors: Three Hopes,"

                                                        Switch
                                                    
",80,"
8.0
","
Nintendo, Koei Tecmo Games ",StrategyReal-TimeGeneralActionBeat-'Em-Up3D
Road 96,"

                                                        PlayStation 5
                                                    
",80,"
8.0
","
Digixart Entertainment ",Adventure3DFirst-Person
Nobody Saves the World,"

                                                        Xbox Series X
                                                    
",79,"
8.0
","
DrinkBox Studios ",Role-PlayingAction RPG
Digimon Survive,"

                                                        Switch
                                                    
",77,"
8.0
","
Bandai Namco Games, Hyde, WitchCraft ",Role-PlayingTrainerStrategyTurn-BasedTactics
Freud's Bones-the game,"

                                                        PC
                                                    
",77,"
8.0
","
Axel Fox ",AdventureGeneral
Arcade Paradise,"

                                                        PlayStation 5
                                                    
",74,"
8.0
","
Nosebleed Interactive ",SimulationMiscellaneousVirtualParty / MinigameCareer
Destroy All Humans! 2 - Reprobed,"

                                                        PlayStation 5
                                                    
",68,"
8.0
","
Black Forest Games ",Action AdventureGeneralOpen-World
Stranger of Paradise: Final Fantasy Origin,"

                                                        PC
                                                    
",60,"
8.0
","
Team Ninja ",Action AdventureLinearRole-PlayingAction RPG
Matchpoint: Tennis Championships,"

                                                        PlayStation 5
                                                    
",58,"
8.0
","
Torus Games ",SportsIndividualTennis
Elden Ring,"

                                                        PlayStation 5
                                                    
",96,"
7.9
","
From Software ",Role-PlayingAction RPG
Cuphead in the Delicious Last Course,"

                                                        Switch
                                                    
",87,"
7.9
","
Studio MDHR ",ActionPlatformer2D
Citizen Sleeper,"

                                                        Xbox Series X
                                                    
",85,"
7.9
","
Jump Over The Age ",Role-PlayingAction AdventureGeneralWestern-Style
Moss: Book II,"

                                                        PlayStation 4
                                                    
",83,"
7.9
","
Polyarc ",Action AdventureGeneral
Cult of the Lamb,"

                                                        PC
                                                    
",82,"
7.9
","
Massive Monster ",Action AdventureGeneral
Metal: Hellsinger,"

                                                        PlayStation 5
                                                    
",78,"
7.9
","
The Outsiders ",ActionShooterFirst-PersonArcade
Blossom Tales 2: The Minotaur Prince,"

                                                        Switch
                                                    
",77,"
7.9
","
Castle Pixel, LLC. ",Action AdventureOpen-World
King Arthur: Knight's Tale,"

                                                        PC
                                                    
",76,"
7.9
","
NeocoreGames ",StrategyTurn-BasedTactics
F1 Manager 2022,"

                                                        PlayStation 5
                                                    
",75,"
7.9
","
Frontier Developments ",RacingSimulationOther
Coromon,"

                                                        Switch
                                                    
",75,"
7.9
","
TRAGsoft ",Role-PlayingTrainer
Assassin's Creed Valhalla: Dawn of Ragnarok,"

                                                        Xbox Series X
                                                    
",74,"
7.9
","
Ubisoft Sofia ",Action AdventureOpen-World
Coromon,"

                                                        PC
                                                    
",73,"
7.9
","
TRAGsoft ",Role-PlayingTrainer
Final Fantasy VI Pixel Remaster,"

                                                        PC
                                                    
",88,"
7.8
","
Square Enix ",Role-PlayingJapanese-Style
Cuphead in the Delicious Last Course,"

                                                        PlayStation 4
                                                    
",86,"
7.8
","
Studio MDHR ",ActionPlatformer2D
Forza Horizon 5: Hot Wheels,"

                                                        Xbox Series X
                                                    
",85,"
7.8
","
Playground Games ",RacingSimulationAutomobile
Destiny 2: The Witch Queen,"

                                                        Xbox Series X
                                                    
",85,"
7.8
","
Bungie ",ActionShooterFirst-PersonArcade
Tunic,"

                                                        Xbox Series X
                                                    
",85,"
7.8
","
ISOMETRICORP Games ",Role-PlayingAction AdventureAction RPGOpen-World
OlliOlli World,"

                                                        PlayStation 5
                                                    
",84,"
7.8
","
roll7 ",ActionPlatformer2D
Lost in Play,"

                                                        PC
                                                    
",82,"
7.8
","
HappyJuice Games ",AdventureGeneral
Grounded,"

                                                        Xbox Series X
                                                    
",82,"
7.8
","
Obsidian Entertainment, Xbox Game Studios ",SurvivalAction AdventureSandbox
Live A Live,"

                                                        Switch
                                                    
",81,"
7.8
","
Square Enix, historia Inc ",StrategyTurn-BasedTactics
Lost in Play,"

                                                        Switch
                                                    
",81,"
7.8
","
HappyJuice Games ",AdventureGeneral
Chernobylite,"

                                                        PlayStation 5
                                                    
",78,"
7.8
","
The Farm 51 ",Action AdventureSurvival
Lost Judgment: The Kaito Files,"

                                                        PlayStation 5
                                                    
",76,"
7.8
","
Ryu ga Gotoku Studios ",Action AdventureOpen-World
Assassin's Creed Valhalla: Dawn of Ragnarok,"

                                                        PC
                                                    
",76,"
7.8
","
Ubisoft Sofia ",Action AdventureOpen-World
Sword and Fairy: Together Forever,"

                                                        PlayStation 5
                                                    
",73,"
7.8
","
Softstar Technology (Beijing) Co.,Ltd ",Role-PlayingAction RPG
River City Girls Zero,"

                                                        Switch
                                                    
",68,"
7.8
","
WayForward ",ActionBeat-'Em-Up2D
Elden Ring,"

                                                        Xbox Series X
                                                    
",96,"
7.7
","
From Software ",Role-PlayingAction RPG
Rogue Legacy 2,"

                                                        PC
                                                    
",88,"
7.7
","
Cellar Door Games ",ActionRole-PlayingPlatformerRoguelike2D
Tunic,"

                                                        PC
                                                    
",85,"
7.7
","
ISOMETRICORP Games ",Role-PlayingAction AdventureAction RPGOpen-World
Guild Wars 2: End of Dragons,"

                                                        PC
                                                    
",81,"
7.7
","
ArenaNet ",Role-PlayingMassively Multiplayer
Rollerdrome,"

                                                        PC
                                                    
",81,"
7.7
","
roll7 ",ActionShooterThird-PersonArcade
Card Shark,"

                                                        PC
                                                    
",80,"
7.7
","
Nerial ",MiscellaneousBoard / Card GameAdventureGeneral
Expeditions: Rome,"

                                                        PC
                                                    
",80,"
7.7
","
Logic Artists ",Real-TimeGeneralStrategyTurn-BasedTactics
.hack//G.U. Last Recode,"

                                                        Switch
                                                    
",76,"
7.7
","
CyberConnect2 ",MiscellaneousCompilation
Klonoa Phantasy Reverie Series,"

                                                        PC
                                                    
",76,"
7.7
","
Bandai Namco Games, MONKEYCRAFT Co. Ltd. ",MiscellaneousCompilation
Pac-Man World: Re-PAC,"

                                                        Switch
                                                    
",66,"
7.7
","
Bandai Namco Games ",ActionPlatformer3D
Tinykin,"

                                                        Switch
                                                    
",87,"
7.6
","
Splashteam ",ActionStrategyReal-TimePlatformer3DCommand
Shovel Knight Dig,"

                                                        Switch
                                                    
",86,"
7.6
","
Yacht Club Games, Nitrome ",ActionPlatformer2D
Beacon Pines,"

                                                        Switch
                                                    
",85,"
7.6
","
Hiding Spot ",AdventureGeneral
Return to Monkey Island,"

                                                        Switch
                                                    
",85,"
7.6
","
Terrible Toybox ",AdventurePoint-and-Click
Death Stranding: Director's Cut,"

                                                        PC
                                                    
",85,"
7.6
","
Kojima Productions ",ActionAction AdventureGeneralOpen-World
Infernax,"

                                                        Switch
                                                    
",84,"
7.6
","
Berzerk Studio ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Teenage Mutant Ninja Turtles: The Cowabunga Collection,"

                                                        Switch
                                                    
",84,"
7.6
","
Konami, Digital Eclipse ",MiscellaneousCompilation
Infernax,"

                                                        PlayStation 4
                                                    
",83,"
7.6
","
Berzerk Studio ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Endling - Extinction is Forever,"

                                                        Switch
                                                    
",82,"
7.6
","
Herobeat Studios ",Action AdventureAdventureGeneral
Assetto Corsa Competizione,"

                                                        PlayStation 5
                                                    
",80,"
7.6
","
505 Games ",RacingSimulationAutomobile
F1 Manager 2022,"

                                                        Xbox Series X
                                                    
",80,"
7.6
","
Frontier Developments ",RacingSimulationOther
As Dusk Falls,"

                                                        Xbox Series X
                                                    
",77,"
7.6
","
INTERIOR/NIGHT ",AdventureGeneral
PowerWash Simulator,"

                                                        PC
                                                    
",76,"
7.6
","
FuturLab ",SimulationGeneralVirtualCareer
SD Gundam Battle Alliance,"

                                                        PlayStation 5
                                                    
",74,"
7.6
","
Bandai Namco Games, Artdink ",Role-PlayingSimulationAction RPGVehicleCombat
Weird West,"

                                                        PlayStation 4
                                                    
",73,"
7.6
","
Wolfeye Studios ",Role-PlayingAction RPG
Bear and Breakfast,"

                                                        PC
                                                    
",72,"
7.6
","
Gummy Cat ",StrategyManagementBusiness / Tycoon
Pac-Man Museum+,"

                                                        PlayStation 4
                                                    
",72,"
7.6
","
Bandai Namco Games ",MiscellaneousCompilation
Thymesia,"

                                                        PlayStation 5
                                                    
",70,"
7.6
","
OverBorder Studio ",Role-PlayingAction RPG
Bright Memory: Infinite,"

                                                        Xbox Series X
                                                    
",70,"
7.6
","
FYQD-Studio ",ActionShooterFirst-PersonArcade
Serial Cleaners,"

                                                        PC
                                                    
",69,"
7.6
","
Draw Distance ",Action AdventureGeneralLinear
Azure Striker Gunvolt 3,"

                                                        Switch
                                                    
",83,"
7.5
","
Inti Creates ",ActionPlatformer2D
Card Shark,"

                                                        Switch
                                                    
",80,"
7.5
","
Devolver Digital, Nerial ",MiscellaneousBoard / Card GameAdventureGeneral
Rollerdrome,"

                                                        PlayStation 5
                                                    
",79,"
7.5
","
roll7 ",ActionShooterThird-PersonArcade
Cotton Fantasy,"

                                                        Switch
                                                    
",78,"
7.5
","
Success, Studio Saizensen ",ActionShooterShoot-'Em-UpHorizontal
WindJammers 2,"

                                                        Switch
                                                    
",78,"
7.5
","
DotEmu ",SportsIndividualOther
Grapple Dog,"

                                                        Switch
                                                    
",76,"
7.5
","
Joseph Gribbin ",ActionPlatformer2D
PowerWash Simulator,"

                                                        Xbox Series X
                                                    
",75,"
7.5
","
FuturLab ",SimulationVirtualCareer
The Cruel King and the Great Hero,"

                                                        Switch
                                                    
",73,"
7.5
","
Nippon Ichi Software ",Role-PlayingJapanese-Style
Evil Dead: The Game,"

                                                        PlayStation 5
                                                    
",72,"
7.5
","
Saber Interactive ",Action AdventureSurvival
ELEX II,"

                                                        Xbox Series X
                                                    
",67,"
7.5
","
Piranha Bytes ",Role-PlayingWestern-Style
Seven Pirates H,"

                                                        Switch
                                                    
",64,"
7.5
","
Compile Heart ",Role-PlayingRoguelikeJapanese-Style
Return to Monkey Island,"

                                                        PC
                                                    
",87,"
7.4
","
Terrible Toybox ",AdventurePoint-and-Click
LEGO Star Wars: The Skywalker Saga,"

                                                        Switch
                                                    
",82,"
7.4
","
TT Games ",Action AdventureGeneral
The Elder Scrolls Online: High Isle,"

                                                        PC
                                                    
",79,"
7.4
","
ZeniMax Media ",Role-PlayingMassively Multiplayer
LEGO Star Wars: The Skywalker Saga,"

                                                        PC
                                                    
",78,"
7.4
","
TT Games ",Action AdventureGeneral
Sol Cresta,"

                                                        Switch
                                                    
",78,"
7.4
","
PlatinumGames ",ActionShooterShoot-'Em-UpVertical
Distant Worlds 2,"

                                                        PC
                                                    
",77,"
7.4
","
Code Force ",StrategyGeneral
WWE 2K22,"

                                                        PlayStation 5
                                                    
",77,"
7.4
","
Take-Two Interactive, Visual Concepts ",SportsIndividualCombatWrestling
Midnight Fight Express,"

                                                        PC
                                                    
",76,"
7.4
","
Jacob Dzwinel ",Action AdventureLinearActionBeat-'Em-Up3D
Digimon Survive,"

                                                        PlayStation 4
                                                    
",69,"
7.4
","
Bandai Namco Games, Hyde, WitchCraft ",Role-PlayingTrainerStrategyTurn-BasedTactics
Splatoon 3,"

                                                        Switch
                                                    
",83,"
7.3
","
Nintendo ",ActionShooterThird-PersonArcade
FAR: Changing Tides,"

                                                        PlayStation 5
                                                    
",81,"
7.3
","
Okomotive ",Action AdventureLinear
Weird West,"

                                                        Xbox One
                                                    
",81,"
7.3
","
Wolfeye Studios ",Role-PlayingAction RPG
Nobody Saves the World,"

                                                        PC
                                                    
",79,"
7.3
","
DrinkBox Studios ",Role-PlayingAction RPG
Hard West 2,"

                                                        PC
                                                    
",78,"
7.3
","
Ice Code Games, Ice Cold Games ",StrategyTurn-BasedTactics
Jack Move,"

                                                        PC
                                                    
",75,"
7.3
","
So Romantic ",Role-PlayingJapanese-Style
SD Gundam Battle Alliance,"

                                                        Switch
                                                    
",73,"
7.3
","
Bandai Namco Games, Artdink ",Role-PlayingSimulationAction RPGVehicleCombat
Star Wars: The Force Unleashed,"

                                                        Switch
                                                    
",65,"
7.3
","
Krome Studios, Aspyr ",Action AdventureLinear
ITORAH,"

                                                        PC
                                                    
",61,"
7.3
","
Grimbart Tales ",ActionPlatformer2D
THE HOUSE OF THE DEAD: Remake,"

                                                        Switch
                                                    
",57,"
7.3
","
MegaPixel Studio ",ActionShooterLight Gun
OlliOlli World,"

                                                        Switch
                                                    
",87,"
7.2
","
roll7 ",ActionPlatformer2D
Infernax,"

                                                        PC
                                                    
",84,"
7.2
","
Berzerk Studio ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Grounded,"

                                                        PC
                                                    
",83,"
7.2
","
Obsidian Entertainment ",Action AdventureSurvivalSandbox
Record of Lodoss War: Deedlit in Wonder Labyrinth,"

                                                        Switch
                                                    
",83,"
7.2
","
WSS Playground, Team Ladybug ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Nightmare Reaper,"

                                                        PC
                                                    
",82,"
7.2
","
Blazing Bit Games ",ActionShooterFirst-PersonArcade
Dungeons of Dreadrock,"

                                                        Switch
                                                    
",81,"
7.2
","
Prof. Dr. Christoph Minnameier ",Action AdventureGeneral
The King of Fighters XV,"

                                                        PlayStation 5
                                                    
",79,"
7.2
","
SNK Corporation ",ActionFighting2D
Weird West,"

                                                        PC
                                                    
",76,"
7.2
","
Wolfeye Studios ",Role-PlayingAction RPG
You Suck at Parking,"

                                                        Xbox Series X
                                                    
",74,"
7.2
","
Happy Volcano ",RacingArcadeAutomobile
The Cruel King and the Great Hero,"

                                                        PlayStation 4
                                                    
",66,"
7.2
","
Nippon Ichi Software ",Role-PlayingJapanese-Style
NORCO,"

                                                        PC
                                                    
",88,"
7.1
","
Geography of Robots ",AdventurePoint-and-Click
Two Point Campus,"

                                                        PC
                                                    
",83,"
7.1
","
Two Point Studios ",StrategyManagementBusiness / Tycoon
"Warhammer 40,000: Chaos Gate - Daemonhunters","

                                                        PC
                                                    
",81,"
7.1
","
Complex Games Inc. ",StrategyTurn-BasedReal-TimeTactics
SIFU,"

                                                        PC
                                                    
",79,"
7.1
","
Sloclap ",ActionBeat-'Em-Up3D
Road 96,"

                                                        Xbox Series X
                                                    
",78,"
7.1
","
Digixart Entertainment ",Adventure3DFirst-Person
We Were Here Forever,"

                                                        PC
                                                    
",77,"
7.1
","
Total Mayhem Games ",Adventure3DFirst-Person
Cyberpunk 2077,"

                                                        PlayStation 5
                                                    
",75,"
7.1
","
CD Projekt Red Studio ",Role-PlayingAction RPG
ANNO: Mutationem,"

                                                        PC
                                                    
",71,"
7.1
","
ThinkingStars ",ActionAction AdventureGeneralPlatformerMetroidvania
Thymesia,"

                                                        PC
                                                    
",69,"
7.1
","
OverBorder Studio ",Role-PlayingAction RPG
Crystar,"

                                                        Switch
                                                    
",66,"
7.1
","
FuRyu ",Role-PlayingAction RPG
Martha is Dead,"

                                                        Xbox Series X
                                                    
",65,"
7.1
","
LKA ",Adventure3DFirst-Person
ELEX II,"

                                                        PC
                                                    
",65,"
7.1
","
Piranha Bytes ",Role-PlayingWestern-Style
Immortality,"

                                                        Xbox Series X
                                                    
",88,"
7.0
","
Sam Barlow ",AdventureGeneral
Tinykin,"

                                                        PlayStation 5
                                                    
",82,"
7.0
","
Splashteam ",ActionStrategyReal-TimePlatformer3DCommand
FAR: Changing Tides,"

                                                        Xbox Series X
                                                    
",80,"
7.0
","
Okomotive ",Action AdventureLinear
The Legend of Heroes: Trails from Zero,"

                                                        PlayStation 4
                                                    
",80,"
7.0
","
Falcom ",Role-PlayingJapanese-Style
WindJammers 2,"

                                                        PC
                                                    
",79,"
7.0
","
DotEmu ",SportsIndividualOther
Sonic Origins,"

                                                        PlayStation 5
                                                    
",78,"
7.0
","
Sega ",MiscellaneousCompilation
The Quarry,"

                                                        Xbox Series X
                                                    
",78,"
7.0
","
Supermassive Games ",Action AdventureSurvival
Eiyuden Chronicle: Rising,"

                                                        PlayStation 5
                                                    
",74,"
7.0
","
NATSUME ATARI Inc., Rabbit & Bear Studios ",Japanese-StyleRole-PlayingAction RPG
FAR: Changing Tides,"

                                                        PC
                                                    
",73,"
7.0
","
Okomotive ",Action AdventureLinear
Martha is Dead,"

                                                        PC
                                                    
",73,"
7.0
","
LKA ",Adventure3DFirst-Person
Isonzo,"

                                                        PC
                                                    
",73,"
7.0
","
M2H, M2H & BlackMill Games ",ActionShooterFirst-PersonTactical
JoJo's Bizarre Adventure: All-Star Battle R,"

                                                        PlayStation 5
                                                    
",73,"
7.0
","
CyberConnect2, Bandai Namco Games ",ActionFighting3D
Forgive me Father,"

                                                        PC
                                                    
",72,"
7.0
","
Byte Barrel ",ActionShooterFirst-PersonArcade
Stranger of Paradise: Final Fantasy Origin,"

                                                        PlayStation 5
                                                    
",72,"
7.0
","
Team Ninja ",Action AdventureLinearRole-PlayingAction RPG
Evil Dead: The Game,"

                                                        Xbox Series X
                                                    
",72,"
7.0
","
Saber Interactive ",Action AdventureSurvival
Slipstream,"

                                                        Switch
                                                    
",70,"
7.0
","
ansdor ",RacingArcadeAutomobile
Trek to Yomi,"

                                                        PlayStation 5
                                                    
",69,"
7.0
","
Flying Wild Hog ",Action AdventureGeneral
Elden Ring,"

                                                        PC
                                                    
",94,"
6.9
","
From Software ",Role-PlayingAction RPG
Citizen Sleeper,"

                                                        PC
                                                    
",82,"
6.9
","
Jump Over The Age ",Role-PlayingAction AdventureGeneralWestern-Style
MultiVersus,"

                                                        PlayStation 5
                                                    
",80,"
6.9
","
Player First Games ",ActionFighting2D
As Dusk Falls,"

                                                        PC
                                                    
",79,"
6.9
","
INTERIOR/NIGHT ",AdventureGeneral
DNF Duel,"

                                                        PC
                                                    
",79,"
6.9
","
Arc System Works, Eighting ",ActionFighting2D
Soul Hackers 2,"

                                                        PlayStation 5
                                                    
",74,"
6.9
","
Atlus ",Role-PlayingJapanese-Style
Arcadegeddon,"

                                                        PlayStation 5
                                                    
",73,"
6.9
","
IllFonic ",ActionShooterThird-PersonArcade
Deliver Us The Moon,"

                                                        PlayStation 5
                                                    
",71,"
6.9
","
KeokeN Interactive ",Action AdventureAdventureGeneral
Starship Troopers - Terran Command,"

                                                        PC
                                                    
",71,"
6.9
","
The Artistocrats ",StrategyReal-TimeGeneralCommand
Kao the Kangaroo,"

                                                        PC
                                                    
",69,"
6.9
","
Tate Multimedia ",ActionPlatformer3D
Kirby's Dream Buffet,"

                                                        Switch
                                                    
",66,"
6.9
","
HAL Labs ",MiscellaneousParty / Minigame
Deathloop,"

                                                        Xbox Series X
                                                    
",89,"
6.8
","
Arkane Studios ",ActionShooterFirst-PersonArcade
OlliOlli World,"

                                                        PC
                                                    
",87,"
6.8
","
roll7 ",ActionPlatformer2D
Ghostrunner: Project_Hel,"

                                                        PC
                                                    
",76,"
6.8
","
ONE MORE LEVEL ",ActionPlatformer3D
Assassin's Creed: The Ezio Collection,"

                                                        Switch
                                                    
",75,"
6.8
","
Ubisoft Montreal ",MiscellaneousCompilation
Temtem,"

                                                        Switch
                                                    
",75,"
6.8
","
Crema Games ",Role-PlayingTrainer
Souldiers,"

                                                        Switch
                                                    
",72,"
6.8
","
Retro Forge ",ActionPlatformer2DMetroidvania
Yurukill: The Calumniation Games,"

                                                        Switch
                                                    
",72,"
6.8
","
G.Rev ",ActionShooterShoot-'Em-UpVertical
ANNO: Mutationem,"

                                                        PlayStation 5
                                                    
",71,"
6.8
","
Shenzhen Leiting Information Technology Co., Ltd. ",ActionAction AdventureGeneralPlatformerMetroidvania
SpellForce III Reforced,"

                                                        PlayStation 5
                                                    
",70,"
6.8
","
Grimlore Games ",StrategyReal-TimeTactics
Neptunia x Senran Kagura: Ninja Wars,"

                                                        Switch
                                                    
",66,"
6.8
","
Tamsoft ",Role-PlayingAction RPG
DOLMEN,"

                                                        PlayStation 5
                                                    
",61,"
6.8
","
Massive Work Studio ",Role-PlayingAction RPG
DOLMEN,"

                                                        PC
                                                    
",54,"
6.8
","
Massive Work Studio ",Role-PlayingAction RPG
Two Point Campus,"

                                                        Xbox Series X
                                                    
",84,"
6.7
","
Two Point Studios ",StrategyManagementBusiness / Tycoon
Shovel Knight Dig,"

                                                        PC
                                                    
",81,"
6.7
","
Yacht Club Games ",ActionPlatformer2D
The King of Fighters XV,"

                                                        PlayStation 4
                                                    
",80,"
6.7
","
SNK Corporation ",ActionFighting2D
Star Wars: Knights of the Old Republic II - The Sith Lords,"

                                                        Switch
                                                    
",76,"
6.7
","
Aspyr ",GeneralRole-PlayingWestern-Style
Moonscars,"

                                                        PC
                                                    
",75,"
6.7
","
Black Mermaid ",ActionPlatformerMetroidvania
The Quarry,"

                                                        PlayStation 5
                                                    
",74,"
6.7
","
Supermassive Games ",Action AdventureSurvival
Mario Kart 8 Deluxe: Booster Course Pass - Wave 1,"

                                                        Switch
                                                    
",73,"
6.7
","
Nintendo ",RacingArcadeAutomobile
Digimon Survive,"

                                                        Xbox One
                                                    
",70,"
6.7
","
Bandai Namco Games, Hyde, WitchCraft ",Role-PlayingTrainerStrategyTurn-BasedTactics
Kao the Kangaroo,"

                                                        Switch
                                                    
",65,"
6.7
","
Tate Multimedia ",ActionPlatformer3D
OlliOlli World,"

                                                        Xbox Series X
                                                    
",85,"
6.6
","
roll7 ",ActionPlatformer2D
Retro Bowl,"

                                                        Switch
                                                    
",84,"
6.6
","
Five Aces Publishing Ltd. ",SportsStrategyManagementTeamFootballBusiness / TycoonSim
Tormented Souls,"

                                                        Switch
                                                    
",79,"
6.6
","
Dual Effect ",Action AdventureSurvival
Escape Academy,"

                                                        Xbox Series X
                                                    
",76,"
6.6
","
Coin Crew Games ",Adventure3DFirst-Person
Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,"

                                                        Switch
                                                    
",74,"
6.6
","
CyberConnect2 ",ActionFighting3D
Bright Memory: Infinite,"

                                                        Switch
                                                    
",60,"
6.6
","
FYQD-Studio ",ActionShooterFirst-PersonArcade
Persona 4 Arena Ultimax,"

                                                        Switch
                                                    
",81,"
6.5
","
Arc System Works ",ActionFighting2D
The Ascent,"

                                                        PlayStation 5
                                                    
",77,"
6.5
","
Neon Giant ",Role-PlayingAction RPG
Shadow Warrior 3,"

                                                        Xbox Series X
                                                    
",76,"
6.5
","
Flying Wild Hog ",ActionFirst-PersonShooterArcade
SILT,"

                                                        PC
                                                    
",72,"
6.5
","
Spiral Circus ",Action AdventureGeneralOpen-World
Immortality,"

                                                        PC
                                                    
",88,"
6.4
","
Sam Barlow ",AdventureGeneral
Crusader Kings III: Console Edition,"

                                                        PlayStation 5
                                                    
",85,"
6.4
","
Lab42 ",StrategyReal-TimeGeneral
Persona 4 Arena Ultimax,"

                                                        PlayStation 4
                                                    
",80,"
6.4
","
Arc System Works ",ActionFighting2D
WWE 2K22,"

                                                        Xbox Series X
                                                    
",78,"
6.4
","
Take-Two Interactive, Visual Concepts ",SportsIndividualCombatWrestling
Redout 2,"

                                                        PC
                                                    
",78,"
6.4
","
34BigThings ",RacingArcadeFuturistic
Gunvolt Chronicles: Luminous Avenger iX 2,"

                                                        Switch
                                                    
",77,"
6.4
","
Inti Creates ",ActionPlatformer2D
Ooblets,"

                                                        Switch
                                                    
",74,"
6.4
","
Glumberland ",Role-PlayingTrainer
Sonic Origins,"

                                                        Switch
                                                    
",74,"
6.4
","
Sega ",MiscellaneousCompilation
Trek to Yomi,"

                                                        Xbox Series X
                                                    
",72,"
6.4
","
Flying Wild Hog ",Action AdventureGeneral
Shadow Warrior 3,"

                                                        PC
                                                    
",71,"
6.4
","
Flying Wild Hog ",ActionShooterFirst-PersonArcade
Zeus Quest - The Rebirth of Earth,"

                                                        PlayStation 5
                                                    
",69,"
6.4
","
Innerloop, CrazySoft ",SportsAdventureAlternativePoint-and-ClickOther
Crusader Kings III: The Royal Court,"

                                                        PC
                                                    
",83,"
6.3
","
Paradox Interactive ",StrategyReal-TimeGeneral
WindJammers 2,"

                                                        Xbox One
                                                    
",80,"
6.3
","
DotEmu ",SportsIndividualOther
Sniper Elite 5,"

                                                        PC
                                                    
",80,"
6.3
","
Rebellion ",ActionShooterFirst-PersonTactical
GRID Legends,"

                                                        PlayStation 5
                                                    
",77,"
6.3
","
Codemasters ",RacingArcadeAutomobile
GRID Legends,"

                                                        Xbox Series X
                                                    
",73,"
6.3
","
Codemasters ",RacingArcadeAutomobile
Trek to Yomi,"

                                                        PC
                                                    
",71,"
6.3
","
Flying Wild Hog ",Action AdventureGeneral
Rune Factory 5,"

                                                        Switch
                                                    
",68,"
6.3
","
Neverland, HAKAMA ",GeneralRole-PlayingAction RPG
Bright Memory: Infinite,"

                                                        PlayStation 5
                                                    
",63,"
6.3
","
FYQD-Studio ",ActionShooterFirst-PersonArcade
Edge Of Eternity,"

                                                        PlayStation 5
                                                    
",60,"
6.3
","
Midgar Studio ",Role-PlayingAction AdventureGeneralJapanese-Style
Crusader Kings III,"

                                                        Xbox Series X
                                                    
",83,"
6.2
","
Lab42 ",StrategyReal-TimeGeneral
Shin-chan: Me and the Professor on Summer Vacation - The Endless Seven-Day Journey,"

                                                        Switch
                                                    
",79,"
6.2
","
Millennium Kitchen ",AdventureGeneral3DThird-Person
Bugsnax,"

                                                        Switch
                                                    
",77,"
6.2
","
Young Horses, Inc ",Action AdventureAdventure3DOpen-WorldFirst-Person
Soul Hackers 2,"

                                                        Xbox Series X
                                                    
",77,"
6.2
","
Atlus ",Role-PlayingJapanese-Style
WindJammers 2,"

                                                        PlayStation 4
                                                    
",74,"
6.2
","
DotEmu ",SportsIndividualOther
Valkyrie Elysium,"

                                                        PlayStation 5
                                                    
",66,"
6.2
","
Square Enix, Soleil Ltd. ",Role-PlayingAction RPG
Eiyuden Chronicle: Rising,"

                                                        Switch
                                                    
",65,"
6.2
","
NATSUME ATARI Inc., Rabbit & Bear Studios ",Role-PlayingAction RPG
Monster Hunter Rise,"

                                                        PC
                                                    
",87,"
6.1
","
Capcom ",Role-PlayingAction RPG
F1 Manager 2022,"

                                                        PC
                                                    
",78,"
6.1
","
Frontier Developments ",RacingSimulationOther
Tiny Tina's Wonderlands,"

                                                        Xbox Series X
                                                    
",77,"
6.1
","
Gearbox Software ",ActionShooterFirst-PersonArcade
Souldiers,"

                                                        PC
                                                    
",77,"
6.1
","
Retro Forge ",ActionPlatformer2DMetroidvania
Eiyuden Chronicle: Rising,"

                                                        PC
                                                    
",71,"
6.1
","
NATSUME ATARI Inc., Rabbit & Bear Studios ",Japanese-StyleRole-PlayingAction RPG
Assassin's Creed Valhalla: Dawn of Ragnarok,"

                                                        PlayStation 5
                                                    
",71,"
6.1
","
Ubisoft Sofia ",Action AdventureOpen-World
Shredders,"

                                                        Xbox Series X
                                                    
",66,"
6.1
","
Foam Punch ",SportsIndividualSki / Snowboard
Best Month Ever!,"

                                                        PC
                                                    
",65,"
6.1
","
Warsaw Film School Video Game & Film Production Studio ",Adventure3DThird-Person
GetsuFumaDen: Undying Moon,"

                                                        Switch
                                                    
",65,"
6.1
","
GuruGuru ",ActionPlatformer2D
The Last of Us Part I,"

                                                        PlayStation 5
                                                    
",89,"
6.0
","
Naughty Dog ",Action AdventureGeneral
DNF Duel,"

                                                        PlayStation 5
                                                    
",80,"
6.0
","
Arc System Works, Eighting ",ActionFighting2D
F.I.S.T.: Forged In Shadow Torch,"

                                                        Switch
                                                    
",79,"
6.0
","
TIGAMES ",ActionPlatformerMetroidvania
Capcom Fighting Collection,"

                                                        Switch
                                                    
",77,"
6.0
","
Capcom ",MiscellaneousCompilation
