name,platform,metascore,userscore,developer,genre
Darkwood,"

                                                        PC
                                                    
",80,"
8.3
","
Acid Wizard Studio ",Action AdventureHorrorSurvival
The End Is Nigh,"

                                                        Switch
                                                    
",80,"
8.1
","
Nicalis ",ActionPlatformer2D
Ironcast,"

                                                        Switch
                                                    
",80,"
7.9
","
Dreadbit ",PuzzleMatching
Wonder Boy: The Dragon's Trap,"

                                                        Xbox One
                                                    
",80,"
7.3
","
Lizardcube ",ActionAction AdventureGeneralPlatformerMetroidvania
Etrian Odyssey V: Beyond the Myth,"

                                                        3DS
                                                    
",80,"
8.0
","
Atlus Co., Atlus ",Role-PlayingJapanese-StyleWestern-Style
RiME,"

                                                        PlayStation 4
                                                    
",80,"
7.8
","
Tequila Works ",GeneralActionAdventureGeneral3DThird-Person
Crash Bandicoot N. Sane Trilogy,"

                                                        PlayStation 4
                                                    
",80,"
8.4
","
Vicarious Visions ",MiscellaneousCompilation
Style Savvy: Styling Star,"

                                                        3DS
                                                    
",80,"
7.7
","
Nintendo, syn Sophia ",SimulationVirtualCareer
The Legend of Heroes: Trails of Cold Steel,"

                                                        PC
                                                    
",80,"
8.1
","
Falcom ",Role-PlayingJapanese-Style
Gravity Rush 2,"

                                                        PlayStation 4
                                                    
",80,"
8.1
","
SCE Japan Studio ",ActionAction AdventurePlatformerOpen-World3D
Aaero,"

                                                        Xbox One
                                                    
",80,"
7.1
","
Mad Fellows Ltd ",ActionShooterRail
Tooth and Tail,"

                                                        PC
                                                    
",80,"
7.9
","
Pocketwatch Games ",StrategyReal-TimeGeneral
Blossom Tales: The Sleeping King,"

                                                        Switch
                                                    
",80,"
7.8
","
Castle Pixel, LLC. ",Action AdventureOpen-World
Dragon's Dogma: Dark Arisen,"

                                                        Xbox One
                                                    
",80,"
7.7
","
Capcom ",Role-PlayingAction RPG
Danganronpa V3: Killing Harmony,"

                                                        PlayStation Vita
                                                    
",80,"
7.1
","
Spike Chunsoft ",AdventureVisual Novel
The Sims 4: Cats & Dogs,"

                                                        PC
                                                    
",80,"
5.0
","
Maxis ",SimulationVirtualVirtual Life
Nidhogg 2,"

                                                        PC
                                                    
",80,"
6.5
","
Messhof ",ActionGeneral
Life is Strange: Before the Storm - Episode 1: Awake,"

                                                        PC
                                                    
",80,"
7.5
","
Deck Nine Games ",Action AdventureGeneral
Ys Seven,"

                                                        PC
                                                    
",80,"
7.8
","
Falcom ",Role-PlayingAction RPG
Rabi-Ribi,"

                                                        PlayStation 4
                                                    
",80,"
7.2
","
CreSpirit ",ActionPlatformer2D
EVERYTHING,"

                                                        PlayStation 4
                                                    
",80,"
7.1
","
David OReilly ",Action AdventureAdventureGeneral
VVVVVV,"

                                                        Switch
                                                    
",80,"
8.1
","
Terry Cavanagh ",ActionPlatformer2DMetroidvania
TowerFall Ascension,"

                                                        Xbox One
                                                    
",80,"
7.2
","
Matt Makes Games Inc. ",ActionGeneralPlatformer2D
Call of Duty: WWII,"

                                                        Xbox One
                                                    
",80,"
4.7
","
Sledgehammer Games ",ActionShooterFirst-PersonArcade
Middle-earth: Shadow of War,"

                                                        PlayStation 4
                                                    
",80,"
4.8
","
Monolith Productions ",Action AdventureOpen-World
Zero Escape: Zero Time Dilemma,"

                                                        PlayStation 4
                                                    
",80,"
7.4
","
Aksys Games ",AdventureVisual Novel
Tales of Berseria,"

                                                        PC
                                                    
",80,"
6.6
","
Bandai Namco Games ",Japanese-StyleRole-PlayingAction RPG
LocoRoco 2 Remastered,"

                                                        PlayStation 4
                                                    
",79,"
6.1
","
SCE Japan Studio ",ActionPlatformer2D
Chess Ultra,"

                                                        Switch
                                                    
",79,"
7.2
","
Ripstone ",MiscellaneousBoard / Card Game
The Metronomicon: Slay the Dance Floor,"

                                                        PlayStation 4
                                                    
",79,"
6.8
","
Puuba ",ActionRhythmMusic
A Hat in Time,"

                                                        PlayStation 4
                                                    
",79,"
8.2
","
Gears for Breakfast ",ActionPlatformer3D
GoNNER,"

                                                        Switch
                                                    
",79,"
7.3
","
Art in Heart ",ActionPlatformer2D
Life is Strange: Before the Storm - Episode 2: Brave New World,"

                                                        PlayStation 4
                                                    
",79,"
7.8
","
Deck Nine Games ",Action AdventureGeneral
Splasher,"

                                                        PC
                                                    
",79,"
6.9
","
Splashteam ",ActionPlatformer2D
South Park: The Fractured But Whole,"

                                                        PlayStation 4
                                                    
",79,"
7.7
","
Ubisoft San Francisco ",Role-PlayingGeneral
Wilson's Heart,"

                                                        PC
                                                    
",79,"
7.9
","
Twisted Pixel Games ",Action AdventureAdventureGeneral
Pokken Tournament DX,"

                                                        Switch
                                                    
",79,"
7.4
","
Bandai Namco Games ",ActionFighting3D
Prey,"

                                                        PlayStation 4
                                                    
",79,"
8.1
","
Arkane Studios ",GeneralActionRole-PlayingShooterAction RPGFirst-PersonArcade
For Honor,"

                                                        Xbox One
                                                    
",79,"
5.9
","
Ubisoft Montreal ",Action AdventureGeneral
A Hat in Time,"

                                                        PC
                                                    
",79,"
8.7
","
Gears for Breakfast ",ActionPlatformer3D
Hob,"

                                                        PlayStation 4
                                                    
",79,"
7.0
","
Runic Games, BlitWorks ",ActionAction AdventureGeneralOpen-World
LocoRoco,"

                                                        PlayStation 4
                                                    
",79,"
6.7
","
Sony Interactive Entertainment ",ActionPlatformer2D
The Next Penelope,"

                                                        Switch
                                                    
",79,"
7.2
","
Aurelien Regard ",ActionRacingGeneralArcadeFuturistic
Rumu,"

                                                        PC
                                                    
",79,"
7.6
","
Robot House ",AdventureGeneral
Life is Strange: Before the Storm - Episode 1: Awake,"

                                                        Xbox One
                                                    
",79,"
7.8
","
Deck Nine Games ",Action AdventureGeneral
Killing Floor 2,"

                                                        Xbox One
                                                    
",79,"
5.5
","
Tripwire Interactive ",ActionShooterFirst-PersonArcade
NieR: Automata - 3C3C1D119440927,"

                                                        PlayStation 4
                                                    
",79,"
7.5
","
PlatinumGames ",Role-PlayingAction RPG
Rock of Ages 2: Bigger & Boulder,"

                                                        PlayStation 4
                                                    
",79,"
7.2
","
ACE Team ",ActionGeneral
Shooty Fruity,"

                                                        PlayStation 4
                                                    
",79,"
7.1
","
nDreams ",ActionShooterLight Gun
The Inner World: The Last Wind Monk,"

                                                        PC
                                                    
",79,"
6.9
","
Fizbin ",AdventureGeneral
Cat Quest,"

                                                        PC
                                                    
",79,"
7.6
","
The Gentlebros ",Role-PlayingAction RPG
ECHO,"

                                                        PlayStation 4
                                                    
",79,"
7.2
","
Ultra Ultra ",Action AdventureGeneral
DOOM,"

                                                        Switch
                                                    
",79,"
8.5
","
id Software, Panic Button ",ActionShooterFirst-PersonArcade
Batman: The Enemy Within - The Telltale Series,"

                                                        PC
                                                    
",79,"
7.7
","
Telltale Games ",AdventurePoint-and-Click
Nioh: Defiant Honor,"

                                                        PlayStation 4
                                                    
",79,"
6.9
","
Team Ninja ",Role-PlayingAction RPG
Tales of Berseria,"

                                                        PlayStation 4
                                                    
",79,"
7.2
","
Bandai Namco Games ",Japanese-StyleRole-PlayingAction RPG
Zwei: The Ilvard Insurrection,"

                                                        PC
                                                    
",79,"
8.2
","
Falcom ",Role-PlayingAction RPG
Torment: Tides of Numenera,"

                                                        Xbox One
                                                    
",79,"
6.7
","
InXile Entertainment ",GeneralRole-PlayingWestern-Style
Tacoma,"

                                                        Xbox One
                                                    
",79,"
6.2
","
The Fullbright Company, Fullbright ",AdventureGeneral
Halo Wars 2,"

                                                        Xbox One
                                                    
",79,"
6.4
","
Creative Assembly ",StrategyReal-TimeGeneral
L.A. Noire,"

                                                        Switch
                                                    
",79,"
8.1
","
Team Bondi, Virtuos ",Action AdventureAdventure3DOpen-WorldThird-Person
Heat Signature,"

                                                        PC
                                                    
",79,"
7.1
","
Tom Francis ",ActionGeneral
Wonder Boy: The Dragon's Trap,"

                                                        Switch
                                                    
",79,"
7.9
","
Lizardcube ",ActionAction AdventureGeneralPlatformerMetroidvania
Wonder Boy: The Dragon's Trap,"

                                                        PlayStation 4
                                                    
",79,"
7.7
","
Lizardcube ",ActionAction AdventureGeneralPlatformerMetroidvania
Victor Vran: Overkill Edition,"

                                                        Xbox One
                                                    
",79,"
7.0
","
Haemimont Games ",Role-PlayingAction RPG
Hearthstone: Heroes of Warcraft - Journey to Un'Goro,"

                                                        PC
                                                    
",79,"
3.7
","
Blizzard Entertainment ",StrategyTurn-BasedCard Battle
World to the West,"

                                                        Xbox One
                                                    
",79,"
tbd
","
Rain Games, Soedesco ",Action AdventureLinear
EVERSPACE,"

                                                        PC
                                                    
",79,"
7.7
","
ROCKFISH Games ",ActionGeneralSimulationAction AdventureSpaceOpen-WorldCombat
High Hell,"

                                                        PC
                                                    
",79,"
7.2
","
Terri Vellimann ",ActionShooterFirst-PersonArcade
Call of Duty: WWII,"

                                                        PlayStation 4
                                                    
",79,"
5.0
","
Sledgehammer Games ",ActionShooterFirst-PersonArcade
Monster Hunter Stories,"

                                                        3DS
                                                    
",79,"
8.2
","
Capcom ",Role-PlayingAction RPGJapanese-Style
Golf Story,"

                                                        Switch
                                                    
",78,"
8.2
","
SideBar Games ",Action AdventureGeneral
Pinball FX3,"

                                                        PlayStation 4
                                                    
",78,"
6.1
","
Zen Studios ",ActionPinball
Doki Doki Literature Club!,"

                                                        PC
                                                    
",78,"
8.5
","
Team Salvato ",AdventureVisual Novel
Fallout 4 VR,"

                                                        PC
                                                    
",78,"
5.1
","
Bethesda Game Studios ",Role-PlayingWestern-Style
Vanquish,"

                                                        PC
                                                    
",78,"
9.3
","
PlatinumGames ",ActionShooterThird-PersonArcade
Super Rude Bear Resurrection,"

                                                        PlayStation 4
                                                    
",78,"
5.0
","
Alex Rose ",ActionPlatformer2D
For Honor,"

                                                        PlayStation 4
                                                    
",78,"
6.1
","
Ubisoft Montreal ",Action AdventureGeneral
The Disney Afternoon Collection,"

                                                        PC
                                                    
",78,"
6.2
","
Capcom, Digital Eclipse ",MiscellaneousCompilation
TumbleSeed,"

                                                        Switch
                                                    
",78,"
7.5
","
Benedict Fritz, aeiowu, Team TumbleSeed ",ActionGeneral
Observer,"

                                                        PC
                                                    
",78,"
7.6
","
Bloober Team ",Adventure3DFirst-Person
Ken Follett's The Pillars of the Earth,"

                                                        PC
                                                    
",78,"
8.0
","
Daedalic Entertainment ",AdventureVisual Novel
Shadow Warrior 2,"

                                                        Xbox One
                                                    
",78,"
6.4
","
Flying Wild Hog ",ActionShooterFirst-PersonArcade
Blaster Master Zero,"

                                                        Switch
                                                    
",78,"
7.6
","
Inti Creates ",ActionPlatformer2D
Blackwood Crossing,"

                                                        Xbox One
                                                    
",78,"
6.7
","
PaperSeven ",AdventureGeneral
Candleman,"

                                                        Xbox One
                                                    
",78,"
7.1
","
Spotlightor Interactive ",ActionPlatformer3D
Resident Evil: Revelations Collection,"

                                                        Switch
                                                    
",78,"
8.1
","
Capcom ",MiscellaneousCompilation
Battle Chasers: Nightwar,"

                                                        PC
                                                    
",78,"
7.4
","
Airship Syndicate Entertainment ",Role-PlayingAction RPGJapanese-Style
forma.8,"

                                                        PlayStation 4
                                                    
",78,"
5.4
","
MixedBag ",ActionAction AdventurePlatformerOpen-World2DMetroidvania
Sniper Elite 4,"

                                                        PC
                                                    
",78,"
7.5
","
Rebellion ",ActionShooterFirst-PersonTactical
Dragon's Dogma: Dark Arisen,"

                                                        PlayStation 4
                                                    
",78,"
8.2
","
Capcom ",Role-PlayingAction RPG
Ken Follett's The Pillars of the Earth,"

                                                        Xbox One
                                                    
",78,"
7.3
","
Kalypso ",AdventureVisual Novel
Super Cloudbuilt,"

                                                        PlayStation 4
                                                    
",78,"
6.7
","
Coilworks, Double Eleven ",Action AdventureGeneral
Fortnite,"

                                                        PlayStation 4
                                                    
",78,"
3.9
","
Epic Games ",ActionShooterThird-PersonTactical
DiRT 4,"

                                                        PC
                                                    
",78,"
6.6
","
Codemasters ",RacingSimulationAutomobile
Marvel's Guardians of the Galaxy: The Telltale Series,"

                                                        PC
                                                    
",78,"
7.1
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Resident Evil: Revelations,"

                                                        Switch
                                                    
",78,"
8.1
","
Capcom ",Action AdventureSurvival
LEGO City Undercover,"

                                                        Switch
                                                    
",78,"
7.8
","
TT Games ",Action AdventureOpen-World
Darknet,"

                                                        PlayStation 4
                                                    
",78,"
5.8
","
Archiact Interactive Ltd. ",PuzzleGeneral
The Legend of Zelda: Breath of the Wild - The Master Trials,"

                                                        Switch
                                                    
",78,"
7.7
","
Nintendo ",Action AdventureOpen-World
Little Nightmares,"

                                                        PlayStation 4
                                                    
",78,"
8.1
","
Tarsier Studios ",Action AdventureGeneralLinear
Atelier Shallie Plus: Alchemists of the Dusk Sea,"

                                                        PlayStation Vita
                                                    
",78,"
7.8
","
Gust ",Role-PlayingJapanese-Style
Death Squared,"

                                                        Switch
                                                    
",78,"
7.7
","
SMG Studio ",GeneralPuzzleAction
RiME,"

                                                        PC
                                                    
",78,"
7.3
","
Tequila Works, QLOC ",ActionAdventureGeneral3DThird-Person
Star Trek: Bridge Crew,"

                                                        PC
                                                    
",78,"
7.7
","
Ubisoft, Red Storm Entertainment ",Action AdventureGeneral
Bad Apple Wars,"

                                                        PlayStation Vita
                                                    
",78,"
7.4
","
Otomate ",AdventureVisual Novel
Life is Strange: Before the Storm - Episode 1: Awake,"

                                                        PlayStation 4
                                                    
",78,"
7.4
","
Deck Nine Games ",Action AdventureGeneral
Call of Duty: Black Ops III - Zombies Chronicles,"

                                                        PlayStation 4
                                                    
",78,"
6.7
","
Treyarch ",ActionShooterFirst-PersonArcade
Everybody's Golf,"

                                                        PlayStation 4
                                                    
",78,"
7.5
","
SCEI, Clap Hanz ",TraditionalSportsIndividualGolfArcade
Shadows of Adam,"

                                                        PC
                                                    
",78,"
6.9
","
Something Classic Games LLC ",Role-PlayingJapanese-Style
Flywrench,"

                                                        PlayStation 4
                                                    
",78,"
3.5
","
Messhof ",PuzzleActionGeneral
Yomawari: Midnight Shadows,"

                                                        PlayStation 4
                                                    
",77,"
7.0
","
Nippon Ichi Software ",Action AdventureAdventureGeneralSurvival
Graceful Explosion Machine,"

                                                        Switch
                                                    
",77,"
7.9
","
Vertex Pop ",ActionShooterShoot-'Em-UpHorizontal
Elite: Dangerous,"

                                                        PlayStation 4
                                                    
",77,"
6.8
","
Frontier Developments ",SimulationSpaceCivilian
Tiny Barbarian DX,"

                                                        Switch
                                                    
",77,"
7.7
","
Nicalis, StarQuail ",ActionGeneralPlatformer2D
The Inner World,"

                                                        Xbox One
                                                    
",77,"
2.8
","
Headup Games ",AdventureGeneralPoint-and-Click
Linelight,"

                                                        PlayStation 4
                                                    
",77,"
5.5
","
My Dog Zorro ",PuzzleAction
Apollo Justice: Ace Attorney,"

                                                        3DS
                                                    
",77,"
7.8
","
Capcom ",AdventureVisual Novel
Bridge Constructor Portal,"

                                                        PC
                                                    
",77,"
6.6
","
ClockStone Studio ",SimulationPuzzleActionVirtualCareer
Aven Colony,"

                                                        Xbox One
                                                    
",77,"
7.9
","
Sold Out, Mothership Entertainment ",StrategyManagementGovernment
Life is Strange: Before the Storm - Episode 3: Hell is Empty,"

                                                        PlayStation 4
                                                    
",77,"
7.3
","
Deck Nine Games ",Action AdventureGeneral
The Elder Scrolls Online: Morrowind,"

                                                        PC
                                                    
",77,"
6.6
","
ZeniMax Media ",Role-PlayingMassively Multiplayer
Figment,"

                                                        PC
                                                    
",77,"
7.1
","
Bedtime Digital Games ",ActionAction AdventureGeneral
LEGO City Undercover,"

                                                        Xbox One
                                                    
",77,"
7.2
","
TT Games ",Action AdventureOpen-World
Life is Strange: Before the Storm,"

                                                        PlayStation 4
                                                    
",77,"
8.0
","
Deck Nine Games ",Action AdventureGeneral
The Escapists 2,"

                                                        Xbox One
                                                    
",77,"
6.6
","
Mouldy Toof Studios ",ActionGeneral
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion,"

                                                        Xbox One
                                                    
",77,"
7.6
","
CyberConnect2 ",ActionFighting3D
Outlast 2,"

                                                        Xbox One
                                                    
",77,"
7.1
","
Red Barrels ",Action AdventureSurvival
The Long Dark,"

                                                        PC
                                                    
",77,"
6.7
","
Hinterland ",SimulationAction AdventureGeneralSurvival
Batman: The Enemy Within - Episode 1: The Enigma,"

                                                        Xbox One
                                                    
",77,"
4.7
","
Telltale Games ",AdventurePoint-and-Click
World of Final Fantasy,"

                                                        PC
                                                    
",77,"
7.7
","
Square Enix ",Role-PlayingJapanese-Style
Ittle Dew 2+,"

                                                        Switch
                                                    
",77,"
7.8
","
Ludosity Interactive ",Role-PlayingAction AdventureGeneralAction RPG
Herald: An Interactive Period Drama,"

                                                        PC
                                                    
",77,"
tbd
","
Wispfire ",Adventure3DFirst-Person
Lumo,"

                                                        Switch
                                                    
",77,"
7.3
","
Rising Star Games ",ActionPlatformer3D
ARMS,"

                                                        Switch
                                                    
",77,"
7.2
","
Nintendo ",ActionSportsFightingIndividual3DCombatBoxing / Martial Arts
Poochy & Yoshi's Woolly World,"

                                                        3DS
                                                    
",77,"
7.8
","
Good-Feel ",ActionPlatformer2D
Marvel vs. Capcom: Infinite,"

                                                        Xbox One
                                                    
",77,"
5.3
","
Capcom ",ActionFighting2D
Cosmic Star Heroine,"

                                                        PC
                                                    
",77,"
7.1
","
Zeboyd Games ",Console-style RPGConsole-style RPGRole-PlayingJapanese-Style
Human Resource Machine,"

                                                        Switch
                                                    
",77,"
7.6
","
Tomorrow Corporation ",PuzzleGeneral
LEGO City Undercover,"

                                                        PlayStation 4
                                                    
",77,"
7.4
","
TT Games ",Action AdventureOpen-World
L.A. Noire,"

                                                        Xbox One
                                                    
",77,"
7.7
","
Team Bondi ",Action AdventureAdventure3DOpen-WorldThird-Person
The Elder Scrolls V: Skyrim VR,"

                                                        PlayStation 4
                                                    
",77,"
8.1
","
Bethesda Softworks ",Role-PlayingWestern-Style
Portal Knights,"

                                                        Xbox One
                                                    
",77,"
6.4
","
505 Games, Keen Games ",ActionRole-PlayingGeneralAction RPG
Observer,"

                                                        PlayStation 4
                                                    
",77,"
7.0
","
Bloober Team ",Adventure3DFirst-Person
The Sexy Brutale,"

                                                        PlayStation 4
                                                    
",77,"
7.7
","
Abstraction Games, Tequila Works, Cavalier Game Studios ",AdventureGeneral
Sniper Elite 4,"

                                                        PlayStation 4
                                                    
",77,"
7.7
","
Rebellion ",ActionShooterFirst-PersonTactical
Ruiner,"

                                                        Xbox One
                                                    
",77,"
7.6
","
Reikon Games ",ActionGeneralShooterThird-PersonArcade
NHL 18,"

                                                        Xbox One
                                                    
",77,"
4.2
","
EA Sports ",SportsTeamIce HockeySim
Ys Origin,"

                                                        PlayStation 4
                                                    
",77,"
7.3
","
Falcom ",Role-PlayingAction RPG
Battlestar Galactica Deadlock,"

                                                        PC
                                                    
",77,"
7.2
","
Black Lab Games ",StrategyTurn-BasedGeneral4X
Toukiden 2,"

                                                        PlayStation 4
                                                    
",77,"
7.6
","
Koei Tecmo Games ",Role-PlayingAction RPG
"Warhammer 40,000: Dawn of War III","

                                                        PC
                                                    
",77,"
4.6
","
Relic, Relic Entertainment ",Sci-FiStrategyReal-TimeGeneral
Overcooked!: Special Edition,"

                                                        Switch
                                                    
",77,"
7.7
","
Team17 ",ActionArcade
Spintires: MudRunner,"

                                                        PC
                                                    
",77,"
6.7
","
Saber Interactive ",SimulationVehicleCivilian
GNOG,"

                                                        PlayStation 4
                                                    
",77,"
7.0
","
KO-OP ",AdventureGeneral
Mantis Burn Racing,"

                                                        Switch
                                                    
",77,"
7.9
","
VooFoo Studios ",RacingArcadeAutomobile
Full Throttle Remastered,"

                                                        PC
                                                    
",77,"
7.5
","
Double Fine Productions ",AdventurePoint-and-Click
Life is Strange: Before the Storm,"

                                                        PC
                                                    
",77,"
8.0
","
Deck Nine Games ",Action AdventureGeneral
The Darkside Detective,"

                                                        PC
                                                    
",77,"
8.1
","
Spooky Doorway ",AdventureGeneralPoint-and-Click
Embers of Mirrim,"

                                                        Xbox One
                                                    
",77,"
tbd
","
Creative Bytes ",ActionAction AdventureGeneral
Aaero,"

                                                        PlayStation 4
                                                    
",77,"
5.1
","
Mad Fellows Ltd ",ActionShooterRail
The Disney Afternoon Collection,"

                                                        PlayStation 4
                                                    
",76,"
6.4
","
Capcom, Digital Eclipse ",MiscellaneousCompilation
Batman: The Enemy Within - Episode 1: The Enigma,"

                                                        PC
                                                    
",76,"
6.6
","
Telltale Games ",AdventurePoint-and-Click
Kingdom Hearts HD 2.8 Final Chapter Prologue,"

                                                        PlayStation 4
                                                    
",76,"
8.2
","
Square Enix ",MiscellaneousCompilationRole-PlayingAction RPG
LawBreakers,"

                                                        PC
                                                    
",76,"
6.5
","
Boss Key, Boss Key Productions ",Sci-FiThird-PersonArcadeActionShooterFirst-PersonTactical
Dragon Quest Heroes II,"

                                                        PlayStation 4
                                                    
",76,"
7.6
","
Omega Force ",ActionBeat-'Em-Up3D
Tacoma,"

                                                        PC
                                                    
",76,"
6.4
","
The Fullbright Company, Fullbright ",AdventureGeneral
The LEGO NINJAGO Movie Video Game,"

                                                        Xbox One
                                                    
",76,"
6.6
","
TT Games ",Action AdventureGeneralLinear
Torment: Tides of Numenera,"

                                                        PlayStation 4
                                                    
",76,"
7.1
","
InXile Entertainment ",GeneralRole-PlayingWestern-Style
Cosmic Star Heroine,"

                                                        PlayStation 4
                                                    
",76,"
7.5
","
Zeboyd Games ",Console-style RPGConsole-style RPGRole-PlayingJapanese-Style
Secret World Legends,"

                                                        PC
                                                    
",76,"
5.2
","
Funcom ",Role-PlayingAction AdventureGeneralMassively Multiplayer
2064: Read Only Memories,"

                                                        PlayStation 4
                                                    
",76,"
3.4
","
MidBoss ",GeneralAdventurePoint-and-Click
The Elder Scrolls Online: Morrowind,"

                                                        Xbox One
                                                    
",76,"
6.3
","
Bethesda Softworks ",Role-PlayingMassively Multiplayer
Old Man's Journey,"

                                                        PC
                                                    
",76,"
6.7
","
Broken Rules ",AdventureGeneral
The Disney Afternoon Collection,"

                                                        Xbox One
                                                    
",76,"
5.9
","
Capcom, Digital Eclipse ",MiscellaneousCompilation
Hob,"

                                                        PC
                                                    
",76,"
7.5
","
Runic Games ",ActionAction AdventureGeneralOpen-World
Master X Master,"

                                                        PC
                                                    
",76,"
7.6
","
NCSOFT ",StrategyReal-TimeMOBA
Chime Sharp,"

                                                        PlayStation 4
                                                    
",76,"
2.9
","
Chilled Mouse ",PuzzleGeneral
For Honor,"

                                                        PC
                                                    
",76,"
5.2
","
Ubisoft Montreal ",Action AdventureGeneral
L.A. Noire,"

                                                        PlayStation 4
                                                    
",76,"
7.8
","
Team Bondi ",Action AdventureAdventure3DOpen-WorldThird-Person
Syberia,"

                                                        Switch
                                                    
",76,"
7.4
","
Koalabs Studio ",Adventure3DThird-Person
Chaos;Child,"

                                                        PlayStation 4
                                                    
",76,"
8.5
","
5pb ",AdventureGeneralVisual Novel
Piczle Lines DX,"

                                                        Switch
                                                    
",76,"
7.8
","
Score Studios ",PuzzleAction
The Long Dark,"

                                                        Xbox One
                                                    
",76,"
6.5
","
Hinterland ",SimulationAction AdventureGeneralSurvival
Battlefield 1: They Shall Not Pass,"

                                                        PC
                                                    
",76,"
4.8
","
EA DICE ",ActionShooterFirst-PersonTactical
ACA NeoGeo: Metal Slug 3,"

                                                        Switch
                                                    
",76,"
7.6
","
SNK Playmore, Hamster ",ActionMiscellaneousShooterCompilationShoot-'Em-UpHorizontal
Call of Duty: Infinite Warfare - Sabotage,"

                                                        PlayStation 4
                                                    
",76,"
1.8
","
Infinity Ward ",ActionShooterFirst-PersonTactical
WindJammers,"

                                                        PlayStation 4
                                                    
",76,"
6.8
","
DotEmu ",SportsIndividualOther
Masquerada: Songs and Shadows,"

                                                        PlayStation 4
                                                    
",76,"
7.6
","
Witching Hour Studios ",StrategyTurn-BasedTactics
Nioh: Dragon of the North,"

                                                        PlayStation 4
                                                    
",76,"
7.7
","
Team Ninja ",Role-PlayingAction RPG
Flinthook,"

                                                        PlayStation 4
                                                    
",76,"
6.3
","
Tribute Games ",ActionPlatformer2D
Momodora: Reverie Under the Moonlight,"

                                                        PlayStation 4
                                                    
",76,"
7.4
","
Bombservice ",ActionAction AdventureGeneralPlatformerOpen-WorldMetroidvania
The Golf Club 2,"

                                                        PlayStation 4
                                                    
",76,"
5.9
","
HB Studios Multimedia, Maximum Games ",SportsIndividualGolfArcade
Ever Oasis,"

                                                        3DS
                                                    
",76,"
8.1
","
GREZZO ",Role-PlayingAction RPG
Mighty Gunvolt Burst,"

                                                        Switch
                                                    
",76,"
7.7
","
Inti Creates ",ActionPlatformer2D
LawBreakers,"

                                                        PlayStation 4
                                                    
",76,"
5.8
","
Boss Key Productions ",Third-PersonArcadeActionShooterFirst-PersonTactical
Tom Clancy's Ghost Recon: Wildlands,"

                                                        Xbox One
                                                    
",76,"
6.8
","
Ubisoft Paris ",Action AdventureOpen-World
Embers of Mirrim,"

                                                        Switch
                                                    
",76,"
7.8
","
Creative Bytes ",ActionAction AdventureGeneral
The Evil Within 2,"

                                                        PlayStation 4
                                                    
",76,"
8.3
","
Tango Gameworks ",Action AdventureSurvival
Attentat 1942,"

                                                        PC
                                                    
",76,"
7.6
","
Charles University ",AdventureGeneralVisual Novel
Gigantic,"

                                                        PC
                                                    
",76,"
8.4
","
Motiga ",StrategyReal-TimeMOBA
Bulletstorm: Full Clip Edition,"

                                                        PC
                                                    
",76,"
7.1
","
People Can Fly ",ActionShooterFirst-PersonArcade
Victor Vran: Overkill Edition,"

                                                        PlayStation 4
                                                    
",76,"
7.3
","
Haemimont Games ",Role-PlayingAction RPG
The Flame in the Flood: Complete Edition,"

                                                        PlayStation 4
                                                    
",76,"
6.3
","
The Molasses Flood ",Action AdventureGeneralSurvival
JYDGE,"

                                                        PlayStation 4
                                                    
",76,"
6.6
","
10tons ",ActionShooterShoot-'Em-UpTop-Down
Future Unfolding,"

                                                        PC
                                                    
",76,"
6.6
","
Spaces of Play ",Action AdventureOpen-World
Battlestar Galactica Deadlock,"

                                                        PlayStation 4
                                                    
",76,"
tbd
","
Black Lab Games ",StrategyTurn-BasedGeneral4X
Serious Sam's Bogus Detour,"

                                                        PC
                                                    
",76,"
8.3
","
Crackshell ",ActionShooterShoot-'Em-UpTop-Down
Full Throttle Remastered,"

                                                        PlayStation 4
                                                    
",76,"
7.3
","
Double Fine Productions ",AdventurePoint-and-Click
Mass Effect: Andromeda,"

                                                        Xbox One
                                                    
",76,"
5.2
","
BioWare ",Role-PlayingAction RPG
Crawl,"

                                                        Xbox One
                                                    
",76,"
6.6
","
Powerhoof ",Role-PlayingGeneralAction RPG
Wulverblade,"

                                                        Switch
                                                    
",76,"
7.5
","
Darkwind Media ",ActionBeat-'Em-Up2D
Diablo III: Rise of the Necromancer,"

                                                        PC
                                                    
",76,"
4.5
","
Blizzard Entertainment ",Role-PlayingAction RPG
LEGO Marvel Super Heroes 2,"

                                                        Switch
                                                    
",76,"
7.0
","
TT Games ",ActionPlatformer3D
Mary Skelter: Nightmares,"

                                                        PlayStation Vita
                                                    
",76,"
8.7
","
Compile Heart ",Role-PlayingAction RPGRoguelike
Floor Kids,"

                                                        Switch
                                                    
",76,"
7.5
","
Merj Media ",ActionRhythmDancing
.hack//G.U. Last Recode,"

                                                        PlayStation 4
                                                    
",76,"
8.2
","
CyberConnect2 ",MiscellaneousCompilation
Redout,"

                                                        Xbox One
                                                    
",76,"
7.8
","
34BigThings ",RacingGeneralArcadeFuturistic
Unit 4,"

                                                        Xbox One
                                                    
",76,"
7.1
","
Gamera Games, Gamera Interactive, Gamera Game ",ActionPlatformer2D
The Mummy Demastered,"

                                                        PlayStation 4
                                                    
",75,"
6.9
","
WayForward ",ActionPlatformer2D
