name,platform,metascore,userscore,developer,genre
Lost Words: Beyond the Page,"

                                                        PlayStation 4
                                                    
",74,"
7.9
","
Sketchbook Games ",ActionAdventureGeneralPlatformer2D
Mortal Shell: Enhanced Edition,"

                                                        PlayStation 5
                                                    
",74,"
6.5
","
Cold Symmetry ",Role-PlayingAction RPG
Cris Tales,"

                                                        PC
                                                    
",74,"
7.9
","
Dreams Uncorporated ",Role-PlayingJapanese-Style
Shantae,"

                                                        Switch
                                                    
",74,"
7.7
","
WayForward ",ActionPlatformer2D
The Dark Pictures Anthology: House of Ashes,"

                                                        Xbox Series X
                                                    
",74,"
8.0
","
Supermassive Games ",Action AdventureSurvival
Unplugged (Vertigo Games),"

                                                        PC
                                                    
",74,"
tbd
","
Vertigo Games ",ActionRhythmMusic
The Dark Pictures Anthology: House of Ashes,"

                                                        PlayStation 4
                                                    
",74,"
8.0
","
Supermassive Games ",Action AdventureSurvival
Dice Legacy,"

                                                        Switch
                                                    
",74,"
tbd
","
DESTINYbit ",StrategyGeneral
Plants vs. Zombies: Battle for Neighborville - Complete Edition,"

                                                        Switch
                                                    
",74,"
7.4
","
PopCap ",ActionShooterThird-PersonTactical
WRC 10 The Official Game,"

                                                        PC
                                                    
",74,"
4.7
","
KT Racing ",RacingSimulationAutomobile
NHL 22,"

                                                        Xbox Series X
                                                    
",74,"
4.3
","
Electronic Arts ",SportsTeamIce HockeySim
The Ascent,"

                                                        PC
                                                    
",74,"
7.7
","
Neon Giant ",Role-PlayingAction RPG
Sonic Colors: Ultimate,"

                                                        PlayStation 4
                                                    
",74,"
5.5
","
Sega, Blind Squirrel Entertainment ",ActionPlatformer2D3D
Jurassic World Evolution 2,"

                                                        Xbox Series X
                                                    
",74,"
6.1
","
Frontier Developments ",StrategyManagementBusiness / Tycoon
Samurai Warriors 5,"

                                                        PC
                                                    
",74,"
8.1
","
Koei Tecmo Games ",ActionBeat-'Em-Up3D
Narita Boy,"

                                                        PC
                                                    
",74,"
7.0
","
Studio Koba ",Action AdventureGeneral
Hot Wheels Unleashed,"

                                                        PlayStation 4
                                                    
",74,"
7.0
","
Milestone S.r.l ",RacingArcadeAutomobile
Record of Lodoss War: Deedlit in Wonder Labyrinth,"

                                                        PC
                                                    
",74,"
tbd
","
Why so serious?, WSS Playground, Team Ladybug ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Turnip Boy Commits Tax Evasion,"

                                                        Switch
                                                    
",74,"
7.6
","
Snoozy Kazoo ",Action AdventureGeneral
Famicom Detective Club: The Missing Heir,"

                                                        Switch
                                                    
",74,"
7.1
","
Nintendo, Mages. ",AdventureVisual Novel
Sonic Colors: Ultimate,"

                                                        Xbox One
                                                    
",74,"
4.7
","
Sega, Blind Squirrel Entertainment ",ActionPlatformer2D3D
Outriders,"

                                                        Xbox Series X
                                                    
",73,"
7.1
","
People Can Fly ",ActionShooterThird-PersonArcade
Severed Steel,"

                                                        PC
                                                    
",73,"
6.6
","
Greylock Studio ",ActionShooterFirst-PersonArcade
Chorus,"

                                                        PlayStation 5
                                                    
",73,"
7.0
","
Fishlabs, Deep Silver Fishlabs ",SimulationSpaceCombat
Killsquad,"

                                                        PC
                                                    
",73,"
7.0
","
Novarama ",Role-PlayingAction RPG
The Elder Scrolls V: Skyrim Anniversary Edition,"

                                                        PlayStation 5
                                                    
",73,"
3.4
","
Bethesda Game Studios ",Role-PlayingWestern-Style
Hot Wheels Unleashed,"

                                                        Switch
                                                    
",73,"
7.9
","
Milestone S.r.l ",RacingArcadeAutomobile
Assassin's Creed Valhalla: Wrath of the Druids,"

                                                        Xbox Series X
                                                    
",73,"
7.4
","
Ubisoft Bordeaux ",Action AdventureOpen-World
Nebuchadnezzar,"

                                                        PC
                                                    
",73,"
6.8
","
Nepos Games ",StrategyManagementGovernment
Wasteland 3: The Battle of Steeltown,"

                                                        PC
                                                    
",73,"
7.6
","
InXile Entertainment ",Role-PlayingWestern-Style
Call of Duty: Vanguard,"

                                                        PlayStation 5
                                                    
",73,"
3.5
","
Sledgehammer Games ",ActionShooterFirst-PersonTactical
Outriders,"

                                                        PlayStation 5
                                                    
",73,"
5.8
","
People Can Fly ",ActionShooterThird-PersonArcade
Crysis Remastered Trilogy,"

                                                        PlayStation 4
                                                    
",73,"
7.3
","
Crytek ",MiscellaneousCompilation
No Longer Home,"

                                                        PC
                                                    
",73,"
tbd
","
Humble Grove ",AdventureGeneral
Death end re;Quest,"

                                                        Switch
                                                    
",73,"
6.2
","
Compile Heart ",Role-PlayingJapanese-Style
R-Type Final 2,"

                                                        PlayStation 4
                                                    
",73,"
5.6
","
Granzella Inc. ",ActionShooterShoot-'Em-UpHorizontal
Medieval Dynasty,"

                                                        PC
                                                    
",73,"
6.9
","
Render Cube ",Action AdventureSurvival
Century: Age of Ashes,"

                                                        PC
                                                    
",73,"
6.8
","
Playwing ",SimulationFlightCombat
GreedFall: Gold Edition,"

                                                        PlayStation 5
                                                    
",73,"
6.1
","
Spiders, Maximum Games ",Role-PlayingAction RPG
The Colonists,"

                                                        Switch
                                                    
",73,"
tbd
","
Codebyfire ",StrategyReal-TimeCommand
Fatal Frame: Maiden of Black Water,"

                                                        Switch
                                                    
",73,"
9.0
","
Koei Tecmo Games ",Action AdventureSurvival
Tribes of Midgard,"

                                                        PC
                                                    
",73,"
8.0
","
Norsfell ",Role-PlayingAction RPG
Pokemon Brilliant Diamond,"

                                                        Switch
                                                    
",73,"
5.3
","
ILCA, Inc. ",Role-PlayingTrainer
Aspire: Ina's Tale,"

                                                        Xbox One
                                                    
",73,"
7.8
","
Wondernaut Studio ",ActionPlatformer2D
MXGP 2021 - The Official Motocross Videogame,"

                                                        PlayStation 5
                                                    
",73,"
4.2
","
Milestone S.r.l ",RacingArcadeAutomobile
Disgaea 6: Defiance of Destiny,"

                                                        Switch
                                                    
",73,"
5.4
","
Nippon Ichi Software ",Role-PlayingGeneralStrategyTurn-BasedTactics
Watch Dogs: Legion - Bloodline,"

                                                        PC
                                                    
",73,"
7.7
","
Ubisoft ",Action AdventureOpen-World
Minute of Islands,"

                                                        PC
                                                    
",73,"
6.5
","
Fizbin ",AdventureGeneral
Oddworld: Soulstorm,"

                                                        PC
                                                    
",73,"
6.3
","
Oddworld Inhabitants ",Action AdventureGeneral
Colors Live,"

                                                        Switch
                                                    
",73,"
tbd
","
Nighthawk Interactive ",MiscellaneousApplication
King's Bounty II,"

                                                        Xbox One
                                                    
",73,"
4.6
","
1C Entertainment, 1C-Entertainment ",StrategyTurn-BasedTactics
Far Cry 6,"

                                                        PlayStation 5
                                                    
",73,"
4.8
","
Ubisoft Toronto ",Action AdventureOpen-World
Outriders,"

                                                        PC
                                                    
",73,"
5.7
","
People Can Fly ",ActionShooterThird-PersonArcade
Encased: a sci-fi post-apocalyptic RPG,"

                                                        PC
                                                    
",73,"
7.4
","
Dark Crystal Games ",Role-PlayingWestern-Style
Tandem: A Tale of Shadows,"

                                                        PC
                                                    
",73,"
7.8
","
Monochrome Paris ",Action AdventureGeneral
Werewolf: The Apocalypse - Heart of the Forest,"

                                                        Switch
                                                    
",73,"
7.4
","
Different Tales ",Role-PlayingAdventureAction RPGVisual Novel
Pokemon Shining Pearl,"

                                                        Switch
                                                    
",73,"
5.6
","
ILCA, Inc. ",Role-PlayingTrainer
They Always Run,"

                                                        PC
                                                    
",73,"
7.1
","
Alawar Premium ",ActionPlatformer2D
Ninja Gaiden: Master Collection,"

                                                        PlayStation 4
                                                    
",73,"
7.1
","
Team Ninja ",MiscellaneousCompilation
Garden Story,"

                                                        Switch
                                                    
",73,"
7.5
","
Picogram ",Role-PlayingAction RPG
Sludge Life,"

                                                        Switch
                                                    
",73,"
tbd
","
Terri Vellmann & Doseone ",Adventure3DFirst-Person
Marvel's Avengers,"

                                                        PlayStation 5
                                                    
",73,"
5.8
","
Crystal Dynamics ",ActionGeneral
Big Brain Academy: Brain vs. Brain,"

                                                        Switch
                                                    
",73,"
8.0
","
Nintendo ",MiscellaneousParty / Minigame
Sniper Ghost Warrior Contracts 2,"

                                                        PC
                                                    
",73,"
7.2
","
CI Games ",ActionShooterFirst-PersonTactical
Farming Simulator 22,"

                                                        Xbox Series X
                                                    
",73,"
6.5
","
Giants Software ",SimulationGeneralVirtualCareer
The Dark Pictures Anthology: House of Ashes,"

                                                        PC
                                                    
",73,"
7.9
","
Supermassive Games ",Action AdventureSurvival
Xuan-Yuan Sword 7,"

                                                        Xbox One
                                                    
",73,"
7.7
","
SOFTSTAR Entertainment ",Role-PlayingAction RPG
Behind the Frame: The Finest Scenery,"

                                                        PC
                                                    
",73,"
7.8
","
Silver Lining Studio ",AdventureGeneral
Narita Boy,"

                                                        Xbox One
                                                    
",73,"
7.6
","
Studio Koba ",Action AdventureGeneral
Habroxia 2,"

                                                        Switch
                                                    
",73,"
tbd
","
EastAsiaSoft, Lillymo Games ",ActionShooterShoot-'Em-UpHorizontal
The Dark Pictures Anthology: House of Ashes,"

                                                        PlayStation 5
                                                    
",72,"
7.8
","
Supermassive Games ",Action AdventureSurvival
Mundaun,"

                                                        PC
                                                    
",72,"
6.7
","
Hidden Fields ",Adventure3DFirst-Person
Assassin's Creed Valhalla: The Siege of Paris,"

                                                        PlayStation 5
                                                    
",72,"
7.2
","
Ubisoft Singapore ",Action AdventureOpen-World
Lawn Mowing Simulator,"

                                                        Xbox Series X
                                                    
",72,"
tbd
","
Skyhook Games ",SimulationVirtualCareer
Cozy Grove,"

                                                        PC
                                                    
",72,"
5.9
","
Spry Fox ",SimulationAdventureGeneralVirtualVirtual Life
Legend of Mana Remastered,"

                                                        PlayStation 4
                                                    
",72,"
6.6
","
Square Enix, M2 ",Role-PlayingAction RPG
Disciples: Liberation,"

                                                        PC
                                                    
",72,"
4.4
","
Frima Studio ",StrategyTurn-BasedGeneral
Just Dance 2022,"

                                                        Switch
                                                    
",72,"
5.0
","
Ubisoft ",ActionRhythmDancing
Layers of Fear 2,"

                                                        Switch
                                                    
",72,"
5.8
","
Bloober Team ",Action AdventureSurvival
The Silver Case 2425,"

                                                        Switch
                                                    
",72,"
6.9
","
Nippon Ichi Software ",MiscellaneousCompilation
Backbone,"

                                                        PC
                                                    
",72,"
6.8
","
EggNut ",AdventureGeneral
Boyfriend Dungeon,"

                                                        Switch
                                                    
",72,"
6.6
","
Kitfox Games ",Role-PlayingAction RPG
Kingdoms of Amalur: Re-Reckoning,"

                                                        Switch
                                                    
",72,"
7.9
","
Kaiko ",Role-PlayingAction RPG
"Warhammer 40,000: Battlesector","

                                                        PC
                                                    
",72,"
7.6
","
Black Lab Games ",StrategyTurn-BasedTactics
TOHU,"

                                                        PC
                                                    
",72,"
6.5
","
Fireart Games ",AdventurePoint-and-Click
Ninja Gaiden: Master Collection,"

                                                        Xbox One
                                                    
",72,"
7.2
","
Team Ninja ",MiscellaneousCompilation
Phoenix Point: Behemoth Edition,"

                                                        PlayStation 4
                                                    
",72,"
7.2
","
Snapshot Games Inc. ",StrategyTurn-BasedTactics
Prinny Presents NIS Classics Volume 1,"

                                                        Switch
                                                    
",72,"
7.8
","
Nippon Ichi Software ",MiscellaneousCompilation
Before We Leave,"

                                                        PC
                                                    
",72,"
7.3
","
Balancing Monkey Games ",StrategyManagementGovernment
Monster Truck Championship,"

                                                        Xbox Series X
                                                    
",72,"
4.6
","
Maximum Games ",SimulationVehicleCivilian
Rhythm Fighter,"

                                                        Switch
                                                    
",72,"
tbd
","
echo games ",ActionRhythmMusic
Mail Mole,"

                                                        Switch
                                                    
",72,"
6.0
","
Talpa Games ",ActionPlatformer3D
Operation: Tango,"

                                                        PlayStation 5
                                                    
",72,"
6.7
","
Clever Plays ",Action AdventureLinear
Hot Wheels Unleashed,"

                                                        Xbox Series X
                                                    
",72,"
7.9
","
Milestone S.r.l ",RacingArcadeAutomobile
Greak: Memories of Azur,"

                                                        PC
                                                    
",72,"
7.2
","
Bromio, Navegante Entertainment ",ActionAction AdventureGeneralPlatformerMetroidvania
Hextech Mayhem: A League of Legends Story,"

                                                        PC
                                                    
",72,"
7.3
","
Choice Provisions ",ActionPlatformer2D
Immortals Fenyx Rising: The Lost Gods,"

                                                        PC
                                                    
",72,"
3.5
","
Ubisoft Quebec ",Action AdventureOpen-World
Tormented Souls,"

                                                        PlayStation 5
                                                    
",72,"
8.2
","
Dual Effect ",Action AdventureSurvival
Endzone: A World Apart,"

                                                        PC
                                                    
",72,"
7.1
","
Gentlymad ",StrategyManagementGovernment
Cathedral,"

                                                        Switch
                                                    
",72,"
6.1
","
Decemberborn Interactive ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Twelve Minutes,"

                                                        Xbox Series X
                                                    
",72,"
5.7
","
Luis Antonio ",AdventureGeneral
Immortals Fenyx Rising: A New God,"

                                                        PC
                                                    
",72,"
3.8
","
Ubisoft Quebec ",Action AdventureOpen-World
Aeterna Noctis,"

                                                        PC
                                                    
",72,"
8.3
","
Aeternum Game Studios ",ActionPlatformer2DMetroidvania
Outriders,"

                                                        PlayStation 4
                                                    
",72,"
4.8
","
Square Enix, People Can Fly ",GeneralActionShooterThird-PersonArcade
Call of Duty: Vanguard,"

                                                        PC
                                                    
",72,"
3.3
","
Sledgehammer Games ",ActionShooterFirst-PersonTactical
Cris Tales,"

                                                        Switch
                                                    
",72,"
7.4
","
Dreams Uncorporated ",Role-PlayingJapanese-Style
Cotton 100%,"

                                                        Switch
                                                    
",72,"
tbd
","
Success ",ActionShooterShoot-'Em-UpHorizontal
El Hijo: A Wild West Tale,"

                                                        PlayStation 4
                                                    
",72,"
tbd
","
Honig Studios ",Action AdventureGeneralLinear
Ninja Gaiden: Master Collection,"

                                                        Switch
                                                    
",72,"
7.4
","
Team Ninja ",MiscellaneousCompilation
Gamedec,"

                                                        PC
                                                    
",72,"
6.6
","
Anshar Studios ",Action AdventureOpen-WorldRole-PlayingGeneralWestern-Style
Aeterna Noctis,"

                                                        PlayStation 5
                                                    
",72,"
7.8
","
Aeternum Game Studios ",ActionPlatformer2DMetroidvania
Turnip Boy Commits Tax Evasion,"

                                                        PC
                                                    
",72,"
6.9
","
Yukon Wainczak ",Action AdventureGeneral
Rogue Lords,"

                                                        PC
                                                    
",72,"
4.3
","
Cyanide, Leikir Studio ",Role-PlayingRoguelike
El Hijo: A Wild West Tale,"

                                                        Switch
                                                    
",72,"
tbd
","
Honig Studios ",Action AdventureGeneralLinear
Mighty Goose,"

                                                        PC
                                                    
",71,"
7.3
","
Blastmode ",ActionPlatformer2D
Ninja Gaiden: Master Collection,"

                                                        PC
                                                    
",71,"
7.2
","
Team Ninja ",MiscellaneousCompilation
Clea 2,"

                                                        Switch
                                                    
",71,"
tbd
","
Sekai Games ",Action AdventureAdventureGeneralSurvival
SaGa Frontier Remastered,"

                                                        Switch
                                                    
",71,"
6.9
","
Square Enix, Bullets ",Role-PlayingJapanese-Style
Out of Line,"

                                                        Switch
                                                    
",71,"
7.0
","
Nerd Monkeys ",Action AdventureAdventureGeneral
Mutropolis,"

                                                        PC
                                                    
",71,"
7.9
","
Pirita Studio ",AdventureGeneralPoint-and-Click
The Longest Road on Earth,"

                                                        PC
                                                    
",71,"
6.0
","
Brainwash Gang ",AdventureGeneral
Story of Seasons: Pioneers of Olive Town,"

                                                        Switch
                                                    
",71,"
7.1
","
Three Rings, Marvelous Inc. ",StrategyManagementBusiness / Tycoon
Operation: Tango,"

                                                        PC
                                                    
",71,"
7.8
","
Clever Plays ",Action AdventureLinear
Tribes of Midgard,"

                                                        PlayStation 5
                                                    
",71,"
6.5
","
Norsfell ",Role-PlayingAction RPG
Song of Iron,"

                                                        PC
                                                    
",71,"
4.1
","
Escape ",Action AdventureGeneral
Where the Heart Leads,"

                                                        PlayStation 5
                                                    
",71,"
tbd
","
Armature Studio ",AdventureGeneral
Legend of Mana Remastered,"

                                                        Switch
                                                    
",71,"
7.9
","
Square Enix, M2 ",Role-PlayingAction RPG
Cozy Grove,"

                                                        Switch
                                                    
",71,"
7.3
","
Spry Fox ",SimulationAdventureGeneralVirtualVirtual Life
Lake,"

                                                        Xbox Series X
                                                    
",71,"
6.4
","
Gamious ",AdventureGeneral
Button City,"

                                                        Switch
                                                    
",71,"
tbd
","
Subliminal ",AdventureGeneral
Ultra Age,"

                                                        Switch
                                                    
",71,"
7.7
","
Visual Dart, Next Stage ",ActionAction AdventureGeneral
RIDE 4,"

                                                        PlayStation 5
                                                    
",71,"
7.0
","
Milestone S.r.l ",RacingSimulationAutomobile
Naraka: Bladepoint,"

                                                        PC
                                                    
",71,"
6.5
","
24 Entertainment ",ActionBeat-'Em-Up3D
Hoa,"

                                                        PC
                                                    
",71,"
8.4
","
Skrollcat Studios ",ActionPlatformer2D
Cozy Grove,"

                                                        PlayStation 4
                                                    
",71,"
5.2
","
Spry Fox ",SimulationAdventureGeneralVirtualVirtual Life
Blue Fire,"

                                                        Switch
                                                    
",71,"
7.5
","
Graffiti Games, Robi Studios ",ActionPlatformer3D
NHL 22,"

                                                        PlayStation 5
                                                    
",71,"
4.3
","
Electronic Arts ",SportsTeamIce HockeySim
Knockout Home Fitness,"

                                                        Switch
                                                    
",71,"
tbd
","
Pocket ",MiscellaneousExercise / Fitness
Breathedge,"

                                                        PC
                                                    
",71,"
7.3
","
RedRuins Softworks ",Action AdventureGeneral
The Medium,"

                                                        Xbox Series X
                                                    
",71,"
7.3
","
Bloober Team ",Action AdventureSurvival
RiMS Racing,"

                                                        PlayStation 5
                                                    
",71,"
5.5
","
RaceWard Studio ",RacingArcadeAutomobile
Sable,"

                                                        Xbox Series X
                                                    
",71,"
6.1
","
Shed-Works ",ActionGeneralAction AdventureOpen-World
Xuan-Yuan Sword 7,"

                                                        PlayStation 4
                                                    
",71,"
7.3
","
SOFTSTAR Entertainment ",Role-PlayingAction RPG
Conway: Disappearance at Dahlia View,"

                                                        PC
                                                    
",71,"
7.6
","
White Paper Games ",AdventureGeneral3DFirst-Person
Beyond A Steel Sky,"

                                                        PlayStation 4
                                                    
",71,"
6.8
","
Revolution Software ",Action AdventureAdventure3DOpen-WorldThird-Person
Fracked,"

                                                        PlayStation 4
                                                    
",71,"
6.4
","
nDreams ",Action AdventureGeneral
White Shadows,"

                                                        PC
                                                    
",71,"
7.1
","
Monokel ",ActionPlatformer2D
Twelve Minutes,"

                                                        Xbox One
                                                    
",71,"
4.4
","
Luis Antonio, Annapurna Interactive ",AdventureGeneral
Miitopia,"

                                                        Switch
                                                    
",71,"
8.0
","
Nintendo, GREZZO ",ActionRole-PlayingGeneral
Nickelodeon All-Star Brawl,"

                                                        Xbox Series X
                                                    
",71,"
6.9
","
Ludosity Interactive, Fair Play Labs ",ActionMiscellaneousFightingParty / Minigame2D
ActRaiser Renaissance,"

                                                        PlayStation 4
                                                    
",71,"
6.8
","
Square Enix, Sonic Powered ",Action AdventureGeneral
Dice Legacy,"

                                                        PC
                                                    
",70,"
5.6
","
DESTINYbit ",StrategyGeneral
Aspire: Ina's Tale,"

                                                        Switch
                                                    
",70,"
7.6
","
Wondernaut Studio ",ActionPlatformer2D
Clockwork Aquario,"

                                                        Switch
                                                    
",70,"
6.6
","
Westone Bit Entertainment ",ActionArcade
Last Stop,"

                                                        PC
                                                    
",70,"
7.0
","
Variable State ",Adventure3DThird-Person
In Sound Mind,"

                                                        PlayStation 5
                                                    
",70,"
7.5
","
We Create Stuff ",Adventure3DFirst-Person
Maquette,"

                                                        PC
                                                    
",70,"
5.3
","
Graceful Decay ",PuzzleGeneral
Cruis'n Blast,"

                                                        Switch
                                                    
",70,"
8.0
","
Raw Thrills ",RacingArcadeAutomobile
Boyfriend Dungeon,"

                                                        PC
                                                    
",70,"
5.5
","
Kitfox Games ",Role-PlayingAction RPG
Cotton Reboot!,"

                                                        PlayStation 4
                                                    
",70,"
tbd
","
Rocket-Engine Co.,Ltd., Sangatu Usagi no Mori ",ActionShooterShoot-'Em-UpHorizontal
Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,"

                                                        PlayStation 4
                                                    
",70,"
6.6
","
CyberConnect2 ",ActionFighting3D
Turrican Flashback,"

                                                        PlayStation 4
                                                    
",70,"
5.2
","
Factor 5 ",MiscellaneousCompilation
Monster Rancher 1 & 2 DX,"

                                                        Switch
                                                    
",70,"
9.0
","
Koei Tecmo Games ",MiscellaneousCompilation
Gods Will Fall,"

                                                        Xbox One
                                                    
",70,"
6.3
","
Clever Beans ",Action AdventureGeneral
Gods Will Fall,"

                                                        PC
                                                    
",70,"
4.4
","
Clever Beans ",Action AdventureGeneral
MXGP 2020 - The Official Motocross Videogame,"

                                                        PlayStation 5
                                                    
",70,"
tbd
","
Milestone S.r.l ",RacingArcadeAutomobile
Moncage,"

                                                        PC
                                                    
",70,"
tbd
","
OPTILLUSION ",PuzzleGeneral
Madden NFL 22,"

                                                        Xbox Series X
                                                    
",70,"
0.6
","
EA Tiburon ",SportsTeamFootballSim
Risk System,"

                                                        Switch
                                                    
",70,"
tbd
","
Hidden Trap ",ActionShooterShoot-'Em-UpHorizontal
King of Seas,"

                                                        Xbox One
                                                    
",70,"
tbd
","
3DClouds ",Role-PlayingAdventureGeneralAction RPG
Assassin's Creed Valhalla: Wrath of the Druids,"

                                                        PC
                                                    
",70,"
6.0
","
Ubisoft Bordeaux ",Action AdventureOpen-World
Skate City,"

                                                        Switch
                                                    
",70,"
tbd
","
Snowman ",SportsIndividualSkate / Skateboard
Root Film,"

                                                        PlayStation 4
                                                    
",70,"
tbd
","
Kadokawa ",AdventureGeneralVisual Novel
Disjunction,"

                                                        PlayStation 4
                                                    
",70,"
tbd
","
Ape Tribe Games ",Role-PlayingWestern-Style
Immortals Fenyx Rising: A New God,"

                                                        Xbox Series X
                                                    
",70,"
tbd
","
Ubisoft Quebec ",Action AdventureOpen-World
Assassin's Creed Valhalla: Wrath of the Druids,"

                                                        PlayStation 5
                                                    
",70,"
4.5
","
Ubisoft Bordeaux ",Action AdventureOpen-World
New World,"

                                                        PC
                                                    
",70,"
5.6
","
Amazon Game Studios ",Role-PlayingGeneral
Maquette,"

                                                        PlayStation 5
                                                    
",70,"
6.2
","
Graceful Decay ",PuzzleGeneral
Blue Fire,"

                                                        PC
                                                    
",70,"
7.4
","
Robi Studios ",ActionPlatformer3D
Pokemon UNITE,"

                                                        Switch
                                                    
",70,"
3.7
","
Tencent, TiMi Studios ",Role-PlayingTrainerStrategyReal-TimeMOBA
Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles,"

                                                        PlayStation 5
                                                    
",70,"
7.7
","
CyberConnect2 ",ActionFighting3D
Greak: Memories of Azur,"

                                                        Switch
                                                    
",70,"
7.6
","
Bromio, Navegante Entertainment ",ActionAction AdventureGeneralPlatformerMetroidvania
Glyph,"

                                                        Switch
                                                    
",70,"
7.8
","
Bolverk Games ",ActionGeneralPlatformer3D
Turrican Flashback,"

                                                        Switch
                                                    
",70,"
7.5
","
Factor 5 ",MiscellaneousCompilation
Mario Golf: Super Rush,"

                                                        Switch
                                                    
",70,"
5.5
","
Nintendo, Camelot Software Planning ",SportsIndividualGolfArcade
The Gunk,"

                                                        Xbox Series X
                                                    
",70,"
6.9
","
Image & Form ",ActionPlatformer3D
Minute of Islands,"

                                                        PlayStation 4
                                                    
",70,"
tbd
","
Fizbin ",AdventureGeneral
Aliens: Fireteam Elite,"

                                                        Xbox Series X
                                                    
",70,"
7.0
","
Cold Iron Studios ",ActionShooterThird-PersonTactical
Lake,"

                                                        PC
                                                    
",70,"
6.3
","
Gamious ",AdventureGeneral
NUTS,"

                                                        PC
                                                    
",70,"
6.1
","
Joon, Pol, Muutsch, Char & Torfi ",Adventure3DFirst-Person
Root Film,"

                                                        Switch
                                                    
",70,"
8.0
","
Kadokawa ",AdventureGeneralVisual Novel
Star Wars: Republic Commando,"

                                                        Switch
                                                    
",70,"
6.1
","
Aspyr ",ActionShooterFirst-PersonArcade
Fire Tonight,"

                                                        Switch
                                                    
",70,"
tbd
","
Reptoid Games ",AdventureGeneral
Breathedge,"

                                                        Xbox One
                                                    
",69,"
5.8
","
HypeTrain Digital ",Action AdventureGeneral
Sherlock Holmes: Chapter One,"

                                                        PlayStation 5
                                                    
",69,"
7.1
","
Frogwares ",Action AdventureAdventureGeneral3DOpen-WorldFirst-Person
Clockwork Aquario,"

                                                        PlayStation 4
                                                    
",69,"
tbd
","
Westone Bit Entertainment ",ActionArcade
R-Type Final 2,"

                                                        Switch
                                                    
",69,"
4.5
","
Granzella Inc. ",ActionShooterShoot-'Em-UpHorizontal
Cris Tales,"

                                                        PlayStation 5
                                                    
",69,"
7.4
","
Dreams Uncorporated ",Role-PlayingJapanese-Style
Fatal Frame: Maiden of Black Water,"

                                                        PC
                                                    
",69,"
9.1
","
Koei Tecmo Games ",Action AdventureSurvival
Asterix & Obelix: Slap Them All!,"

                                                        PlayStation 4
                                                    
",69,"
5.7
","
Mr.  Nutz Studio ",ActionPlatformerBeat-'Em-Up2D3D
Sword of the Necromancer,"

                                                        PC
                                                    
",69,"
7.4
","
Grimorio of Games ",Role-PlayingRoguelike
A Juggler's Tale,"

                                                        PlayStation 5
                                                    
",69,"
7.7
","
Kaleidoscube ",ActionAdventureGeneralPlatformer2D
Pathway,"

                                                        Switch
                                                    
",69,"
7.2
","
Robotality ",StrategyTurn-BasedTactics
The Invisible Hand,"

                                                        PC
                                                    
",69,"
8.4
","
Power Struggle Games ",SimulationVirtualCareer
Disney Magical World 2: Enchanted Edition,"

                                                        Switch
                                                    
",69,"
tbd
","
h.a.n.d. Inc. ",SimulationVirtualVirtual Life
Sea of Solitude: The Director's Cut,"

                                                        Switch
                                                    
",69,"
7.8
","
Jo-Mei Games ",Action AdventureLinear
Siege Survival: Gloria Victis,"

                                                        PC
                                                    
",69,"
6.6
","
FishTankStudio ",Role-PlayingGeneral
World War Z,"

                                                        Switch
                                                    
",69,"
8.0
","
Saber Interactive ",ActionShooterFirst-PersonThird-PersonTactical
Assassin's Creed Valhalla: The Siege of Paris,"

                                                        Xbox Series X
                                                    
",69,"
6.4
","
Ubisoft Singapore ",Action AdventureOpen-World
REKT! High Octane Stunts,"

                                                        Xbox One
                                                    
",69,"
tbd
","
No Gravity Games ",RacingArcadeAutomobile
Earth Defense Force: World Brothers,"

                                                        Switch
                                                    
",69,"
6.6
","
Yuke's, Sandlot ",ActionShooterThird-PersonArcade
Scarf,"

                                                        PC
                                                    
",69,"
8.1
","
Uprising Studios ",ActionPlatformer3D
Olympic Games Tokyo 2020: The Official Video Game,"

                                                        PlayStation 4
                                                    
",69,"
4.8
","
Sega ",SportsIndividualAthletics
Aliens: Fireteam Elite,"

                                                        PC
                                                    
",69,"
5.8
","
Cold Iron Studios ",ActionShooterThird-PersonTactical
Curious Expedition 2,"

                                                        Switch
                                                    
",69,"
tbd
","
Maschinen-Mensch ",StrategyAdventureTurn-BasedGeneral
Bladed Fury,"

                                                        Switch
                                                    
",69,"
tbd
","
NExT Studios ",ActionBeat-'Em-Up2D
Assassin's Creed Valhalla: The Siege of Paris,"

                                                        PC
                                                    
",69,"
7.5
","
Ubisoft Singapore ",Action AdventureOpen-World
Out of Line,"

                                                        PC
                                                    
",69,"
8.1
","
Nerd Monkeys ",Action AdventureAdventureGeneral
Ghosts 'n Goblins Resurrection,"

                                                        PlayStation 4
                                                    
",69,"
6.8
","
Capcom ",ActionPlatformer2D
#DRIVE,"

                                                        Switch
                                                    
",69,"
6.8
","
Dariusz Pietrala ",RacingArcadeAutomobile
Kitaria Fables,"

                                                        Switch
                                                    
",69,"
6.9
","
Twin Hearts ",Role-PlayingStrategyAction RPGManagementBusiness / Tycoon
Lawn Mowing Simulator,"

                                                        PC
                                                    
",69,"
4.9
","
Skyhook Games ",SimulationVirtualVirtual LifeCareer
