name,platform,metascore,userscore,developer,genre
BPM: Bullets Per Minute,"

                                                        PC
                                                    
",74,"
7.6
","
Awe Interactive ",ActionRhythmMusic
Relicta,"

                                                        PC
                                                    
",74,"
5.9
","
Mighty Polygon ",Adventure3DFirst-Person
Darius Cozmic Collection: Arcade,"

                                                        PlayStation 4
                                                    
",74,"
3.9
","
Taito Corporation, M2 ",MiscellaneousCompilation
Afterparty,"

                                                        Switch
                                                    
",74,"
6.6
","
Night School Studio ",AdventureGeneral
"Yes, Your Grace","

                                                        Switch
                                                    
",74,"
7.0
","
Brave at Night ",StrategyManagementBusiness / Tycoon
Project Warlock,"

                                                        PlayStation 4
                                                    
",74,"
5.5
","
Buckshot Software ",ActionShooterFirst-PersonArcade
Tom Clancy's The Division 2: Warlords of New York,"

                                                        PlayStation 4
                                                    
",74,"
1.1
","
Massive Entertainment ",ActionShooterThird-PersonTactical
FIFA 21 NXT LVL EDITION,"

                                                        PlayStation 5
                                                    
",74,"
2.4
","
Electronic Arts ",SportsTeamSoccerSim
The Outer Worlds: Peril on Gorgon,"

                                                        PC
                                                    
",74,"
6.3
","
Obsidian Entertainment ",Role-PlayingWestern-Style
Double Kick Heroes,"

                                                        Switch
                                                    
",74,"
tbd
","
Headbang Club ",ShooterShoot-'Em-UpHorizontalActionRhythmMusic
Railway Empire: Switch Edition,"

                                                        Switch
                                                    
",74,"
7.2
","
Kalypso ",StrategyManagementBusiness / Tycoon
Dungeon Defenders: Awakened,"

                                                        PC
                                                    
",74,"
7.3
","
Chromatic Games ",Role-PlayingStrategyReal-TimeAction RPGDefense
Partisans 1941,"

                                                        PC
                                                    
",74,"
7.3
","
Alter Games ",StrategyReal-TimeTactics
Minecraft Dungeons,"

                                                        Xbox One
                                                    
",74,"
7.7
","
Mojang AB ",Action AdventureOpen-WorldRole-PlayingAction RPG
Sega Ages: G-LOC Air Battle,"

                                                        Switch
                                                    
",74,"
tbd
","
M2, Sanritsu ",SimulationFlightCombat
Leisure Suit Larry: Wet Dreams Dry Twice,"

                                                        PC
                                                    
",73,"
6.4
","
CrazyBunch ",AdventurePoint-and-Click
Control: AWE,"

                                                        PC
                                                    
",73,"
7.0
","
Remedy Entertainment ",Action AdventureGeneral
Ikenfell,"

                                                        Switch
                                                    
",73,"
7.2
","
Happy Ray Games ",Role-PlayingJapanese-Style
Orcs Must Die! 3,"

                                                        Stadia
                                                    
",73,"
7.7
","
Robot Entertainment ",StrategyReal-TimeDefense
KUNAI,"

                                                        Switch
                                                    
",73,"
8.2
","
TurtleBlaze ",ActionAction AdventurePlatformerOpen-World2D
Lightmatter,"

                                                        PC
                                                    
",73,"
7.7
","
Tunnel Vision Games ",AdventurePuzzleAction3DFirst-Person
Wildfire,"

                                                        Switch
                                                    
",73,"
tbd
","
Sneaky Bastards ",ActionPlatformer2D
Cloudpunk,"

                                                        PC
                                                    
",73,"
7.7
","
ION LANDS ",SimulationAction AdventureVehicleOpen-WorldCivilian
The Elder Scrolls Online: Greymoor,"

                                                        PC
                                                    
",73,"
4.9
","
ZeniMax Media ",Role-PlayingMassively Multiplayer
THOTH,"

                                                        Switch
                                                    
",73,"
tbd
","
Jeppe Carlsen ",ActionShooterShoot-'Em-UpTop-Down
The TakeOver,"

                                                        Switch
                                                    
",73,"
7.8
","
Pelikan13 ",ActionBeat-'Em-Up2D
Dragon Ball Z: Kakarot,"

                                                        PC
                                                    
",73,"
7.6
","
CyberConnect2 ",Role-PlayingAction RPG
John Wick Hex,"

                                                        Switch
                                                    
",73,"
6.2
","
Mike Bithell ",StrategyTurn-BasedTactics
Moero Crystal H,"

                                                        Switch
                                                    
",73,"
6.8
","
Idea Factory ",Role-PlayingAction RPG
Dragon Ball Z: Kakarot,"

                                                        Xbox One
                                                    
",73,"
7.7
","
CyberConnect2 ",Role-PlayingAction RPG
Rocket Arena,"

                                                        PC
                                                    
",73,"
5.3
","
Final Strike Games ",ActionShooterFirst-PersonArcade
Destiny 2: Beyond Light,"

                                                        PC
                                                    
",73,"
4.1
","
Bungie ",ActionShooterFirst-PersonArcade
Unto The End,"

                                                        Xbox One
                                                    
",73,"
5.9
","
2 Ton Studios ",Action AdventureGeneral
The Almost Gone,"

                                                        Switch
                                                    
",73,"
5.6
","
Happy Volcano ",AdventureGeneral
Iron Danger,"

                                                        PC
                                                    
",73,"
7.6
","
Action Squad Studios ",StrategyTurn-BasedTactics
eFootball PES 2021,"

                                                        PlayStation 4
                                                    
",73,"
5.3
","
Konami ",SportsTeamSoccerSim
Monster Prom: XXL,"

                                                        Switch
                                                    
",73,"
5.7
","
Beautiful Glitch ",AdventureGeneral
SNK Gals' Fighters,"

                                                        Switch
                                                    
",73,"
7.1
","
SNK, Code Mystics Inc., SNK Corporation ",ActionFighting2D
112 Operator,"

                                                        PC
                                                    
",73,"
7.3
","
Jutsu Games ",StrategyGeneral
The Eternal Castle Remastered,"

                                                        Switch
                                                    
",73,"
8.0
","
TFL Studios ",AdventureGeneral
Marvel's Iron Man VR,"

                                                        PlayStation 4
                                                    
",73,"
6.2
","
Camouflaj, LLC, Sony Interactive Entertainment ",ActionSimulationFlightGeneralCombat
Dragon Ball Z: Kakarot,"

                                                        PlayStation 4
                                                    
",73,"
7.9
","
CyberConnect2 ",Role-PlayingAction RPG
Bartlow's Dread Machine,"

                                                        Xbox One
                                                    
",73,"
tbd
","
Beep Games, Inc. ",ActionShooterShoot-'Em-UpTop-Down
Pumpkin Jack,"

                                                        Switch
                                                    
",73,"
7.8
","
Nicolas Meyssonnier ",ActionPlatformer3D
Arcade Spirits,"

                                                        PlayStation 4
                                                    
",73,"
tbd
","
Fiction Factory Games ",AdventureVisual Novel
West of Dead,"

                                                        Xbox One
                                                    
",73,"
6.8
","
Upstream Arcade ",ActionAction AdventureGeneralShooterShoot-'Em-UpTop-Down
Haven,"

                                                        PC
                                                    
",73,"
7.9
","
The Game Bakers ",AdventureGeneral
The Dark Pictures Anthology: Little Hope,"

                                                        PC
                                                    
",73,"
7.2
","
Supermassive Games ",Action AdventureSurvival
Sludge Life,"

                                                        PC
                                                    
",73,"
7.4
","
Terri Vellmann & Doseone ",Adventure3DFirst-Person
Sakura Wars,"

                                                        PlayStation 4
                                                    
",73,"
7.5
","
Sega ",StrategyTurn-BasedTacticsActionBeat-'Em-Up3D
Ghostrunner,"

                                                        Switch
                                                    
",73,"
5.9
","
ONE MORE LEVEL ",ActionAdventureGeneralPlatformer3D
Worm Jazz,"

                                                        Switch
                                                    
",73,"
tbd
","
Inconspicuous Creations ",PuzzleActionGeneral
The Elder Scrolls Online: Greymoor,"

                                                        PlayStation 4
                                                    
",73,"
5.3
","
ZeniMax Media ",Role-PlayingMassively Multiplayer
Jay and Silent Bob: Mall Brawl,"

                                                        Switch
                                                    
",73,"
7.4
","
Interabang Entertainment ",ActionBeat-'Em-Up2D
Haven,"

                                                        PlayStation 5
                                                    
",72,"
7.2
","
The Game Bakers ",AdventureGeneral
Borderlands 3: Psycho Krieg and the Fantastic Fustercluck,"

                                                        PC
                                                    
",72,"
4.4
","
Gearbox Software ",ActionShooterFirst-PersonArcade
9 Monkeys of Shaolin,"

                                                        Xbox One
                                                    
",72,"
7.2
","
Sobaka ",ActionBeat-'Em-Up3D
NHL 21,"

                                                        PlayStation 4
                                                    
",72,"
2.2
","
Electronic Arts ",SportsTeamIce HockeySim
Control: Ultimate Edition - Cloud Version,"

                                                        Switch
                                                    
",72,"
5.8
","
Remedy Entertainment ",Action AdventureGeneral
No Straight Roads,"

                                                        PC
                                                    
",72,"
7.5
","
Metronomik ",ActionRhythmMusicAction AdventureOpen-World
Zombie Army 4: Dead War,"

                                                        PlayStation 4
                                                    
",72,"
6.2
","
Rebellion ",ActionShooterFirst-PersonThird-PersonArcade
The Wonderful 101: Remastered,"

                                                        Switch
                                                    
",72,"
6.6
","
PlatinumGames ",ActionGeneral
"Warhammer 40,000: Mechanicus","

                                                        Switch
                                                    
",72,"
6.7
","
Bulwark Studios ",ActionStrategyTurn-BasedGeneralTactics
Bugsnax,"

                                                        PC
                                                    
",72,"
7.1
","
Young Horses, Inc ",ActionGeneralAction AdventureAdventure3DOpen-WorldFirst-Person
Infliction: Extended Cut,"

                                                        Xbox One
                                                    
",72,"
4.9
","
Caustic Reality ",Action AdventureAdventure3DSurvivalFirst-Person
Mafia II: Definitive Edition,"

                                                        PC
                                                    
",72,"
5.5
","
Hangar 13 ",Action AdventureOpen-World
Kingdoms of Amalur: Re-Reckoning,"

                                                        Xbox One
                                                    
",72,"
7.2
","
Kaiko ",Role-PlayingAction RPG
Kingdoms of Amalur: Re-Reckoning,"

                                                        PlayStation 4
                                                    
",72,"
6.8
","
Kaiko ",Role-PlayingAction RPG
Beyond Blue,"

                                                        PC
                                                    
",72,"
7.1
","
E-Line Media ",SimulationGeneralAdventure3DThird-Person
Rock of Ages 3: Make & Break,"

                                                        PC
                                                    
",72,"
5.4
","
ACE Team ",ActionStrategyReal-TimeGeneralDefense
FIFA 21,"

                                                        PlayStation 4
                                                    
",72,"
0.9
","
Electronic Arts ",SportsTeamSoccerSim
Nickelodeon Kart Racers 2: Grand Prix,"

                                                        Switch
                                                    
",72,"
7.2
","
Bamtang, GameMill Entertainment ",RacingArcadeAutomobile
PGA Tour 2K21,"

                                                        Switch
                                                    
",72,"
4.4
","
HB Studios Multimedia ",SportsIndividualGolfSim
The Dungeon of Naheulbeuk: The Amulet of Chaos,"

                                                        PC
                                                    
",72,"
7.9
","
Artefacts Studio ",Role-PlayingGeneral
Spellbreak,"

                                                        PlayStation 4
                                                    
",72,"
7.6
","
Proletariat, Inc. ",ActionShooterThird-PersonArcade
"Borderlands 3: Guns, Love, and Tentacles","

                                                        PC
                                                    
",72,"
5.9
","
Gearbox Software ",ActionShooterFirst-PersonArcade
Sky Racket,"

                                                        Switch
                                                    
",72,"
7.0
","
Double Dash Studios ",ActionShooterShoot-'Em-UpHorizontal
Double Kick Heroes,"

                                                        Xbox One
                                                    
",72,"
7.3
","
Headbang Club ",ShooterShoot-'Em-UpHorizontalActionRhythmMusic
Oddworld: Stranger's Wrath HD,"

                                                        Switch
                                                    
",72,"
7.7
","
Just Add Water, Square One Games ",Action AdventureGeneral
Dex,"

                                                        Switch
                                                    
",72,"
7.1
","
QubicGames ",Role-PlayingAction RPG
Tanuki Justice,"

                                                        Switch
                                                    
",72,"
tbd
","
Wonderboy Bobi ",ActionPlatformer2D
DIRT 5,"

                                                        PC
                                                    
",72,"
4.5
","
Codemasters ",RacingSimulationAutomobile
Watch Dogs: Legion,"

                                                        PC
                                                    
",72,"
5.5
","
Ubisoft ",Action AdventureOpen-World
Carto,"

                                                        PC
                                                    
",72,"
8.1
","
Sunhead Games ",StrategyAdventureGeneral
Tannenberg,"

                                                        Xbox One
                                                    
",72,"
6.7
","
M2H ",ActionShooterFirst-PersonTactical
Battletoads,"

                                                        Xbox One
                                                    
",72,"
6.5
","
Rare Ltd., Dlala Studios ",ActionGeneral
Phoenotopia: Awakening,"

                                                        Switch
                                                    
",72,"
8.2
","
Cape Cosmic ",Action AdventureGeneral
RollerCoaster Tycoon 3: Complete Edition,"

                                                        Switch
                                                    
",72,"
7.7
","
Frontier Developments ",StrategyManagementBusiness / Tycoon
Minecraft Dungeons,"

                                                        Switch
                                                    
",72,"
6.9
","
Mojang AB ",Action AdventureOpen-WorldRole-PlayingAction RPG
Daemon X Machina,"

                                                        PC
                                                    
",72,"
7.0
","
Marvelous First Studio ",SimulationVehicleCombat
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"

                                                        Xbox One
                                                    
",71,"
8.6
","
Purple Lamp Studios ",ActionPlatformer3D
Pumpkin Jack,"

                                                        PC
                                                    
",71,"
7.6
","
Nicolas Meyssonnier ",ActionPlatformer3D
Brigandine: The Legend of Runersia,"

                                                        PlayStation 4
                                                    
",71,"
7.9
","
Matrix Software ",StrategyTurn-BasedTactics
Oceanhorn 2: Knights of the Lost Realm,"

                                                        Switch
                                                    
",71,"
8.1
","
Cornfox & Bros. ",Action AdventureOpen-World
The Dark Pictures Anthology: Little Hope,"

                                                        PlayStation 4
                                                    
",71,"
6.7
","
Supermassive Games ",Action AdventureSurvival
Saints Row IV: Re-Elected,"

                                                        Switch
                                                    
",71,"
7.3
","
Volition Inc. ",Action AdventureOpen-World
Hotshot Racing,"

                                                        PC
                                                    
",71,"
6.6
","
Lucky Mountain Games ",RacingArcadeAutomobile
Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,"

                                                        PlayStation 4
                                                    
",71,"
5.9
","
Konami ",StrategyTurn-BasedCard Battle
Collection of SaGa: Final Fantasy Legend,"

                                                        Switch
                                                    
",71,"
6.1
","
Square Enix ",MiscellaneousCompilation
Maneater,"

                                                        Xbox One
                                                    
",71,"
6.7
","
Tripwire Interactive, Blindside Interactive ",Action AdventureGeneral
HyperParasite,"

                                                        Switch
                                                    
",71,"
8.0
","
Troglobytes Games, S.L. ",ActionShooterShoot-'Em-UpTop-Down
9 Monkeys of Shaolin,"

                                                        PlayStation 4
                                                    
",71,"
7.2
","
Sobaka ",ActionBeat-'Em-Up3D
Nioh 2: The First Samurai,"

                                                        PlayStation 4
                                                    
",71,"
7.3
","
Team Ninja ",Role-PlayingAction RPG
Beyond Blue,"

                                                        Xbox One
                                                    
",71,"
7.0
","
E-Line Media ",SimulationAdventureGeneral3DThird-Person
Fairy Tail,"

                                                        PlayStation 4
                                                    
",71,"
7.1
","
Gust ",Role-PlayingGeneral
9 Monkeys of Shaolin,"

                                                        PC
                                                    
",71,"
7.5
","
Sobaka ",ActionBeat-'Em-Up3D
Willy Morgan and the Curse of Bone Town,"

                                                        PC
                                                    
",71,"
6.2
","
imaginarylab ",AdventurePoint-and-Click
Project Warlock,"

                                                        Switch
                                                    
",71,"
8.2
","
Buckshot Software ",ActionShooterFirst-PersonArcade
Nexomon: Extinction,"

                                                        Switch
                                                    
",71,"
8.1
","
VEWO Interactive Inc. ",Role-PlayingTrainer
Morbid: The Seven Acolytes,"

                                                        PC
                                                    
",71,"
5.6
","
Still Running ",Role-PlayingAction RPG
King of Fighters R-2,"

                                                        Switch
                                                    
",71,"
tbd
","
Code Mystics Inc., SNK Corporation ",ActionFighting2D
Call of Duty: Modern Warfare 2 Campaign Remastered,"

                                                        PlayStation 4
                                                    
",71,"
7.4
","
Infinity Ward ",ActionShooterFirst-PersonArcade
Assetto Corsa Competizione,"

                                                        PlayStation 4
                                                    
",71,"
5.7
","
505 Games ",RacingSimulationAutomobile
Spellbreak,"

                                                        Switch
                                                    
",71,"
8.0
","
Proletariat, Inc. ",ActionShooterThird-PersonArcade
Relicta,"

                                                        PlayStation 4
                                                    
",71,"
6.1
","
Mighty Polygon ",Adventure3DFirst-Person
Destroy All Humans!,"

                                                        PC
                                                    
",71,"
7.6
","
Black Forest Games ",Action AdventureGeneral
Shantae and the Seven Sirens,"

                                                        PlayStation 4
                                                    
",71,"
5.7
","
WayForward ",ActionPlatformer2D
Captain Tsubasa: Rise of New Champions,"

                                                        Switch
                                                    
",71,"
7.2
","
Tamsoft, Bandai Namco Games ",SportsTeamSoccerArcade
Rocket Arena,"

                                                        Xbox One
                                                    
",71,"
7.7
","
Final Strike Games ",ActionShooterFirst-PersonArcade
Through the Darkest of Times,"

                                                        PC
                                                    
",71,"
5.7
","
Paintbucket Games ",StrategyGeneral
The Inner Friend,"

                                                        Xbox One
                                                    
",71,"
tbd
","
Playmind ",Action AdventureGeneral
Chronos: Before the Ashes,"

                                                        Xbox One
                                                    
",71,"
4.7
","
Gunfire Games ",Action AdventureGeneral
Golf With Your Friends,"

                                                        Switch
                                                    
",71,"
3.0
","
Blacklight Interactive ",SportsIndividualGolfArcade
3000th Duel,"

                                                        Switch
                                                    
",71,"
8.2
","
NEOPOPCORN Corp ",ActionAction AdventureGeneralPlatformer2D
Destiny 2: Beyond Light,"

                                                        Xbox Series X
                                                    
",71,"
6.0
","
Bungie Software, Bungie ",ActionShooterFirst-PersonArcade
Fight Crab,"

                                                        Switch
                                                    
",70,"
6.8
","
Calappa Games ",ActionFighting3D
Pacer,"

                                                        PC
                                                    
",70,"
6.0
","
R8 Games ",RacingArcadeFuturistic
Maneater,"

                                                        PC
                                                    
",70,"
6.5
","
Tripwire Interactive ",Action AdventureGeneral
Just Dance 2021,"

                                                        Switch
                                                    
",70,"
5.7
","
Ubisoft ",ActionRhythmDancing
Ion Fury,"

                                                        Xbox One
                                                    
",70,"
6.7
","
3D Realms, Voidpoint, LLC ",GeneralActionShooterFirst-PersonArcade
No Straight Roads,"

                                                        Switch
                                                    
",70,"
5.3
","
Metronomik ",ActionRhythmMusicAction AdventureOpen-World
Absolute Drift,"

                                                        Switch
                                                    
",70,"
tbd
","
Funselektor Labs Inc. ",RacingArcadeAutomobile
Worms Rumble,"

                                                        PlayStation 5
                                                    
",70,"
6.4
","
Team17 ",StrategyReal-TimeGeneral
Zombie Army Trilogy,"

                                                        Switch
                                                    
",70,"
6.9
","
Rebellion ",ActionShooterThird-PersonArcade
Minecraft Dungeons,"

                                                        PC
                                                    
",70,"
6.4
","
Mojang AB ",Action AdventureOpen-WorldRole-PlayingAction RPG
Saints Row: The Third Remastered,"

                                                        PC
                                                    
",70,"
6.4
","
Sperasoft ",Action AdventureOpen-World
Immortal Realms: Vampire Wars,"

                                                        PC
                                                    
",70,"
5.4
","
Palindrome Interactive ",StrategyGeneral
No Straight Roads,"

                                                        PlayStation 4
                                                    
",70,"
6.8
","
Metronomik ",ActionRhythmMusicAction AdventureOpen-World
Beyond A Steel Sky,"

                                                        PC
                                                    
",70,"
6.8
","
Revolution Software ",Action AdventureAdventure3DOpen-WorldThird-Person
Minoria,"

                                                        Switch
                                                    
",70,"
5.8
","
Bombservice ",Action AdventureAdventureGeneralOpen-World
The Sims 4: Star Wars - Journey to Batuu,"

                                                        PC
                                                    
",70,"
1.1
","
Maxis ",SimulationVirtualVirtual Life
Radical Rabbit Stew,"

                                                        PlayStation 4
                                                    
",70,"
6.6
","
Pugstorm ",ActionArcade
Namco Museum Archives Vol. 1,"

                                                        Switch
                                                    
",70,"
tbd
","
B.B.Studio ",MiscellaneousCompilation
TT Isle of Man: Ride On The Edge 2,"

                                                        PC
                                                    
",70,"
5.4
","
KT Racing ",RacingArcadeAutomobile
Super Meat Boy Forever,"

                                                        PC
                                                    
",70,"
4.5
","
Team Meat ",ActionPlatformer2D
Kingdoms of Amalur: Re-Reckoning,"

                                                        PC
                                                    
",70,"
6.7
","
Kaiko ",Role-PlayingAction RPG
Darkestville Castle,"

                                                        Switch
                                                    
",70,"
tbd
","
Epic llama warchief ",AdventurePoint-and-Click
Banner of the Maid,"

                                                        Switch
                                                    
",70,"
8.2
","
CE-Asia, Azure Flame Studio ",StrategyTurn-BasedTactics
Watch Dogs: Legion,"

                                                        PlayStation 4
                                                    
",70,"
5.4
","
Ubisoft ",Action AdventureOpen-World
Project CARS 3,"

                                                        PlayStation 4
                                                    
",70,"
3.7
","
Slightly Mad Studios ",RacingSimulationAutomobile
Destroy All Humans!,"

                                                        PlayStation 4
                                                    
",70,"
8.0
","
Black Forest Games ",Action AdventureGeneral
Raji: An Ancient Epic,"

                                                        PC
                                                    
",70,"
7.5
","
Nodding Heads Games ",Adventure3DThird-Person
Warriors Orochi 4 Ultimate,"

                                                        PlayStation 4
                                                    
",70,"
7.2
","
Omega Force ",ActionBeat-'Em-Up3D
Taiko no Tatsujin: Rhythmic Adventure Pack,"

                                                        Switch
                                                    
",70,"
6.6
","
Bandai Namco Games ",ActionRhythmMusic
Outbuddies DX,"

                                                        Switch
                                                    
",70,"
7.5
","
Julian Laufer ",ActionPlatformer2D
140,"

                                                        Switch
                                                    
",70,"
tbd
","
Jeppe Carlsen ",ActionPlatformer2D
Star Wars Episode I: Racer,"

                                                        Switch
                                                    
",70,"
7.6
","
LucasArts ",RacingArcadeFuturistic
Biped,"

                                                        PlayStation 4
                                                    
",70,"
7.9
","
NExT Studios ",ActionGeneralPlatformer3D
Coffee Talk,"

                                                        PlayStation 4
                                                    
",70,"
6.2
","
Toge Productions ",AdventureVisual Novel
Tropico 6,"

                                                        Switch
                                                    
",70,"
3.3
","
Limbic Entertainment ",StrategyManagementGovernment
The Solitaire Conspiracy,"

                                                        PC
                                                    
",70,"
6.8
","
Mike Bithell ",MiscellaneousBoard / Card Game
The Outer Worlds: Peril on Gorgon,"

                                                        PlayStation 4
                                                    
",70,"
6.1
","
Obsidian Entertainment ",Role-PlayingWestern-Style
Samurai Jack: Battle Through Time,"

                                                        Switch
                                                    
",70,"
8.2
","
Soleil, Soleil Ltd. ",Action AdventureGeneral
Evergate,"

                                                        Switch
                                                    
",70,"
7.5
","
Stone Lantern Games ",ActionAdventureGeneralPlatformer2D
Witcheye,"

                                                        Switch
                                                    
",70,"
tbd
","
Moon Kid ",ActionGeneralPlatformer2D
The Survivalists,"

                                                        Switch
                                                    
",70,"
7.8
","
Team17 ",Action AdventureSurvival
As Far As The Eye,"

                                                        PC
                                                    
",70,"
7.1
","
Unexpected ",StrategyManagementGovernment
Monster Energy Supercross - The Official Videogame 3,"

                                                        PlayStation 4
                                                    
",70,"
5.9
","
Milestone S.r.l ",RacingArcadeAutomobile
Surgeon Simulator 2: Access All Areas,"

                                                        PC
                                                    
",70,"
6.2
","
Bossa Studios ",SimulationVirtualCareer
Foregone,"

                                                        Switch
                                                    
",70,"
7.8
","
Big Blue Bubble Inc. ",ActionPlatformer2D
Evan's Remains,"

                                                        Switch
                                                    
",69,"
7.8
","
Matias Schmied ",ActionAdventureGeneralPlatformer2D
Half Past Fate,"

                                                        Switch
                                                    
",69,"
tbd
","
Serenity Forge ",AdventureGeneral
Madden NFL 21,"

                                                        Xbox One
                                                    
",69,"
0.5
","
EA Sports ",SportsTeamFootballSim
West of Dead,"

                                                        PC
                                                    
",69,"
6.1
","
Upstream Arcade ",ActionAction AdventureGeneralShooterShoot-'Em-UpTop-Down
Project CARS 3,"

                                                        Xbox One
                                                    
",69,"
3.9
","
Slightly Mad Studios ",RacingSimulationAutomobile
Ikenfell,"

                                                        PC
                                                    
",69,"
7.6
","
Happy Ray Games ",Role-PlayingJapanese-Style
Warsaw,"

                                                        Switch
                                                    
",69,"
tbd
","
Pixelated Milk ",Role-PlayingStrategyTurn-BasedGeneralTactics
One Piece: Pirate Warriors 4,"

                                                        Switch
                                                    
",69,"
8.0
","
Omega Force ",ActionBeat-'Em-Up3D
Fallout 76: Wastelanders,"

                                                        PC
                                                    
",69,"
5.8
","
Bethesda Game Studios ",Role-PlayingWestern-Style
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"

                                                        PC
                                                    
",69,"
8.6
","
Purple Lamp Studios ",ActionPlatformer3D
Nickelodeon Kart Racers 2: Grand Prix,"

                                                        Xbox One
                                                    
",69,"
7.2
","
Bamtang, GameMill Entertainment ",RacingArcadeAutomobile
Darkestville Castle,"

                                                        PlayStation 4
                                                    
",69,"
tbd
","
Epic llama warchief ",AdventurePoint-and-Click
The Shattering,"

                                                        PC
                                                    
",69,"
6.1
","
SuperSexySoftware ",Adventure3DFirst-Person
Pokemon Sword / Shield: The Isle of Armor,"

                                                        Switch
                                                    
",69,"
5.2
","
Game Freak ",Role-PlayingTrainer
Crysis Remastered,"

                                                        PC
                                                    
",69,"
3.8
","
Saber Interactive ",ActionShooterFirst-PersonArcade
Twin Breaker: A Sacred Symbols Adventure,"

                                                        PlayStation 4
                                                    
",69,"
7.4
","
Lillymo Games ",ActionArcade
Captain Tsubasa: Rise of New Champions,"

                                                        PlayStation 4
                                                    
",69,"
7.3
","
Tamsoft, Bandai Namco Games ",SportsTeamSoccerArcade
AO Tennis 2,"

                                                        Xbox One
                                                    
",69,"
6.1
","
Big Ant Studios ",SportsIndividualTennis
Prinny 1-2: Exploded and Reloaded,"

                                                        Switch
                                                    
",69,"
tbd
","
Nippon Ichi Software ",MiscellaneousCompilation
The Survivalists,"

                                                        PC
                                                    
",69,"
6.0
","
Team17 ",Action AdventureSurvival
Metamorphosis,"

                                                        PC
                                                    
",69,"
7.6
","
Ovid Works ",Adventure3DFirst-Person
Edna & Harvey: The Breakout - 10th Anniversary Edition,"

                                                        PlayStation 4
                                                    
",69,"
tbd
","
Daedalic Entertainment, The Knights of Unity ",AdventureGeneralPoint-and-Click
Raji: An Ancient Epic,"

                                                        Switch
                                                    
",69,"
7.6
","
Nodding Heads Games ",Adventure3DThird-Person
9 Monkeys of Shaolin,"

                                                        Switch
                                                    
",69,"
7.9
","
Sobaka ",ActionBeat-'Em-Up3D
Spinch,"

                                                        Switch
                                                    
",69,"
7.9
","
Queen Bee Games ",ActionPlatformer2D
Psikyo Shooting Stars Alpha,"

                                                        Switch
                                                    
",69,"
6.4
","
Psikyo ",MiscellaneousCompilation
AO Tennis 2,"

                                                        PlayStation 4
                                                    
",69,"
6.0
","
Big Ant Studios ",SportsIndividualTennis
SIMULACRA 2,"

                                                        PC
                                                    
",69,"
7.4
","
Kaigan Games OU, Kaigan Games ",SimulationVirtualVirtual Life
NASCAR Heat 5,"

                                                        Xbox One
                                                    
",69,"
6.1
","
704Games ",RacingSimulationAutomobile
Onee Chanbara ORIGIN,"

                                                        PlayStation 4
                                                    
",69,"
7.8
","
Tamsoft ",MiscellaneousCompilation
Fairy Tail,"

                                                        Switch
                                                    
",69,"
7.1
","
Gust ",Role-PlayingGeneral
Pokemon Mystery Dungeon: Rescue Team DX,"

                                                        Switch
                                                    
",69,"
8.1
","
Spike Chunsoft ",Role-PlayingRoguelike
Maid of Sker,"

                                                        PC
                                                    
",69,"
7.0
","
Wales Interactive ",Action AdventureSurvival
Vader Immortal: A Star Wars VR Series,"

                                                        PlayStation 4
                                                    
",69,"
5.2
","
ILMxLab ",MiscellaneousCompilation
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"

                                                        PlayStation 4
                                                    
",68,"
8.9
","
Purple Lamp Studios ",ActionPlatformer3D
Maneater,"

                                                        PlayStation 4
                                                    
",68,"
7.3
","
Tripwire Interactive, Blindside Interactive ",Action AdventureGeneral
Hellpoint,"

                                                        Xbox One
                                                    
",68,"
5.7
","
Cradle Games ",Role-PlayingAction RPG
Red Wings: Aces of the Sky,"

                                                        Switch
                                                    
",68,"
6.7
","
All in! Games ",SimulationFlightCombat
The Signifier,"

                                                        PC
                                                    
",68,"
6.9
","
Playmestudio ",AdventureGeneral3DFirst-Person
Ninjala,"

                                                        Switch
                                                    
",68,"
6.5
","
GungHo Online Entertainment America, Inc., Soleil, Soleil Ltd. ",ActionGeneral
Torchlight III,"

                                                        Xbox One
                                                    
",68,"
4.1
","
Echtra Games, Inc. ",Role-PlayingAction RPG
NBA 2K21,"

                                                        PlayStation 4
                                                    
",68,"
0.9
","
Visual Concepts ",SportsTeamBasketballArcade
Hyper Scape,"

                                                        PC
                                                    
",68,"
4.1
","
Ubisoft Montreal ",ActionShooterFirst-PersonTactical
Wallachia: Reign of Dracula,"

                                                        Switch
                                                    
",68,"
tbd
","
Migami Games ",ActionPlatformer2D
Stela,"

                                                        PC
                                                    
",68,"
5.9
","
SkyBox Labs ",ActionPlatformer2D
Exit the Gungeon,"

                                                        Switch
                                                    
",68,"
7.1
","
Dodge Roll ",ActionPlatformer2D
Destroy All Humans!,"

                                                        Xbox One
                                                    
",68,"
7.7
","
Black Forest Games ",Action AdventureGeneral
Mini Motor Racing X,"

                                                        Switch
                                                    
",68,"
tbd
","
The Binary Mill ",RacingArcadeAutomobile
Kill It With Fire,"

                                                        PC
                                                    
",68,"
6.5
","
Casey Donnellan Games LLC ",SimulationGeneral
Curious Expedition,"

                                                        Switch
                                                    
",68,"
7.2
","
Maschinen-Mensch ",AdventureGeneral
