name,platform,metascore,userscore,developer,genre
Wargame: AirLand Battle,"

                                                        PC
                                                    
",80,"
8.1
","
Eugen Systems ",StrategyReal-TimeHistoricHistoricTactics
Pro Evolution Soccer 2014,"

                                                        Xbox 360
                                                    
",80,"
4.2
","
Konami ",SportsTraditionalTeamSoccerSimSim
Dead or Alive 5 Plus,"

                                                        PlayStation Vita
                                                    
",80,"
7.9
","
Team Ninja ",ActionFightingFighting3D3D
Stealth Inc: A Clone in the Dark,"

                                                        PlayStation 3
                                                    
",80,"
7.8
","
Curve Studios ",ActionPlatformerPlatformer2D2D
Dungeons & Dragons: Chronicles of Mystara,"

                                                        PC
                                                    
",80,"
6.9
","
Iron Galaxy Studios ",ActionMiscellaneousBeat-'Em-UpCompilation
The Walking Dead: Season Two Episode 1 - All That Remains,"

                                                        Xbox 360
                                                    
",80,"
8.0
","
Telltale Games ",GeneralActionAdventureGeneralPoint-and-Click
The Walking Dead: Season Two - A Telltale Games Series,"

                                                        PC
                                                    
",80,"
8.2
","
Telltale Games ",ActionAdventureGeneralGeneralPoint-and-Click
The Wolf Among Us,"

                                                        PC
                                                    
",80,"
8.8
","
Telltale Games ",Action AdventureAdventureGeneralFantasyPoint-and-Click
Resident Evil: Revelations,"

                                                        Wii U
                                                    
",80,"
7.9
","
Capcom ",Action AdventureHorrorHorrorSurvival
Thomas Was Alone,"

                                                        PlayStation 3
                                                    
",80,"
6.9
","
Mike Bithell ",ActionPlatformerPlatformer2D2D
Forza Motorsport 5,"

                                                        Xbox One
                                                    
",79,"
6.0
","
Turn 10 ",GT / StreetDrivingRacingSimulationGT / StreetAutomobile
Dishonored: The Knife of Dunwall,"

                                                        Xbox 360
                                                    
",79,"
7.9
","
Arkane Studios ",Action AdventureModernGeneralModern
Euro Truck Simulator 2,"

                                                        PC
                                                    
",79,"
8.6
","
SCS Software ",SimulationGeneralGeneralVehicleCivilian
Monster Hunter 3 Ultimate,"

                                                        3DS
                                                    
",79,"
7.9
","
Capcom ",Role-PlayingAction RPGAction RPG
Skylanders Swap Force,"

                                                        PlayStation 4
                                                    
",79,"
5.3
","
Vicarious Visions ",ActionPlatformerPlatformer3D3D
Payday 2,"

                                                        PC
                                                    
",79,"
3.9
","
Overkill Software ",ActionShooterShooterFirst-PersonFantasyGeneralFantasyArcade
Stick it to the Man!,"

                                                        PlayStation 3
                                                    
",79,"
7.7
","
Zoink! ",ActionPlatformerPlatformer3D3D
Sang-Froid: Tales of Werewolves,"

                                                        PC
                                                    
",79,"
7.7
","
Artifice Studio ",ActionAction AdventureGeneralGeneral
Edge,"

                                                        Wii U
                                                    
",79,"
7.6
","
Two Tribes ",GeneralPuzzleActionMiscellaneousPuzzleGeneralPlatformer3D
CastleStorm,"

                                                        Xbox 360
                                                    
",79,"
6.8
","
Zen Studios ",StrategyReal-TimeGeneralGeneralDefense
Call of Juarez: Gunslinger,"

                                                        PC
                                                    
",79,"
8.2
","
Techland ",ActionShooterShooterFirst-PersonHistoricHistoricArcade
Just Dance 2014,"

                                                        Xbox 360
                                                    
",79,"
7.9
","
Ubisoft ",ActionMiscellaneousRhythmDancingDancing
Memoria (2013),"

                                                        PC
                                                    
",79,"
8.1
","
Daedalic Entertainment ",AdventureGeneralGeneralPoint-and-Click
Battlefield 4,"

                                                        Xbox 360
                                                    
",79,"
5.7
","
EA DICE ",ActionShooterShooterFirst-PersonModernModernArcade
Race the Sun,"

                                                        PC
                                                    
",79,"
7.3
","
Flippfly ",ActionRacingGeneralGeneralArcadeFuturistic
Stick it to the Man!,"

                                                        PC
                                                    
",79,"
7.3
","
Zoink! ",ActionPlatformer3D
Gears of War: Judgment,"

                                                        Xbox 360
                                                    
",79,"
5.7
","
Epic Games ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Don't Starve,"

                                                        PC
                                                    
",79,"
8.3
","
Klei Entertainment ",Action AdventureFantasyGeneralFantasySandbox
TrackMania 2 Valley,"

                                                        PC
                                                    
",79,"
7.7
","
Nadeo ",DrivingRacingArcadeArcadeAutomobile
State of Decay,"

                                                        PC
                                                    
",79,"
6.9
","
Undead Labs ",Action AdventureHorrorHorrorSurvival
F1 2013,"

                                                        Xbox 360
                                                    
",79,"
6.7
","
Codemasters ",DrivingRacingSimulationFormula OneFormula OneAutomobile
CastleStorm,"

                                                        PlayStation Vita
                                                    
",79,"
7.5
","
Zen Studios ",StrategyReal-TimeGeneralGeneralDefense
The Walking Dead: Season Two Episode 1 - All That Remains,"

                                                        PC
                                                    
",78,"
8.4
","
Telltale Games ",GeneralActionAdventureGeneralPoint-and-Click
Muramasa Rebirth,"

                                                        PlayStation Vita
                                                    
",78,"
8.4
","
Vanillaware ",Role-PlayingAction RPGAction RPG
DeadCore,"

                                                        PC
                                                    
",78,"
6.7
","
5-Bits Games ",ActionShooterFirst-PersonSci-FiArcade
Teleglitch: Die More Edition,"

                                                        PC
                                                    
",78,"
7.0
","
Johamm Tael & Mihkel Tael ",ActionShooterShooterThird-PersonShoot-'Em-UpSci-FiSci-FiTop-Down
LEGO Marvel Super Heroes,"

                                                        PC
                                                    
",78,"
8.2
","
TT Games ",Action AdventureFantasyGeneralFantasyOpen-World
The Walking Dead: 400 Days,"

                                                        PlayStation 3
                                                    
",78,"
7.6
","
Telltale Games ",ActionMiscellaneousAdventureGeneralCompilationPoint-and-Click
Tales of Xillia,"

                                                        PlayStation 3
                                                    
",78,"
8.5
","
Bandai Namco Games ",Role-PlayingConsole-style RPGAction RPGConsole-style RPGJapanese-Style
Mario and Donkey Kong: Minis on the Move,"

                                                        3DS
                                                    
",78,"
7.2
","
Nintendo ",PuzzleActionPlatformerPlatformer3D3D
Stealth Inc: A Clone in the Dark,"

                                                        PlayStation Vita
                                                    
",78,"
8.0
","
Curve Studios ",ActionPlatformerPlatformer2D2D
Final Fantasy XIV Online: A Realm Reborn,"

                                                        PlayStation 3
                                                    
",78,"
5.7
","
Square Enix ",Role-PlayingMassively Multiplayer OnlineMassively MultiplayerFantasyFantasy
Dead Space 3,"

                                                        PC
                                                    
",78,"
6.2
","
Visceral Games ",ActionAction AdventureShooterShooterLinearThird-PersonSci-FiSci-Fi
The Wonderful 101,"

                                                        Wii U
                                                    
",78,"
8.6
","
PlatinumGames ",ActionGeneralGeneral
Killzone: Mercenary,"

                                                        PlayStation Vita
                                                    
",78,"
8.8
","
Guerilla Cambridge ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Baldur's Gate II: Enhanced Edition,"

                                                        PC
                                                    
",78,"
7.5
","
Overhaul Games ",PC-style RPGRole-PlayingPC-style RPGWestern-Style
State of Decay,"

                                                        Xbox 360
                                                    
",78,"
7.3
","
Undead Labs ",Action AdventureHorrorHorrorSurvival
Call of Duty: Ghosts,"

                                                        Xbox One
                                                    
",78,"
4.4
","
Infinity Ward ",ActionShooterShooterFirst-PersonModernModernArcade
Charlie Murder,"

                                                        Xbox 360
                                                    
",78,"
7.0
","
Ska Studios ",ActionBeat-'Em-UpBeat-'Em-Up2D
Call of Duty: Ghosts,"

                                                        PlayStation 4
                                                    
",78,"
4.0
","
Infinity Ward ",ActionShooterShooterFirst-PersonModernModernArcade
Rune Factory 4,"

                                                        3DS
                                                    
",78,"
8.1
","
Neverland ",Role-PlayingStrategyBreeding/ConstructingGeneralAction RPGBreeding/Constructing
Thomas Was Alone,"

                                                        PlayStation Vita
                                                    
",78,"
6.8
","
Mike Bithell ",ActionPlatformerPlatformer2D2D
GRID 2,"

                                                        Xbox 360
                                                    
",78,"
5.8
","
Codemasters ",DrivingRacingSimulationGT / StreetGT / StreetAutomobile
Samurai Gunn,"

                                                        PC
                                                    
",78,"
7.7
","
Beau Blyth ",GeneralActionGeneral
The Walking Dead: 400 Days,"

                                                        PC
                                                    
",78,"
7.5
","
Telltale Games ",ActionMiscellaneousAdventureGeneralCompilationPoint-and-Click
Dead Rising 3,"

                                                        Xbox One
                                                    
",78,"
6.9
","
Capcom Vancouver ",GeneralActionAction AdventureGeneralOpen-World
Ibb & Obb,"

                                                        PlayStation 3
                                                    
",78,"
8.0
","
Sparpweed ",MiscellaneousPuzzleActionGeneralGeneral
Pro Evolution Soccer 2014,"

                                                        PlayStation 3
                                                    
",78,"
4.0
","
Konami ",SportsTraditionalTeamSoccerSimSim
Dead Space 3,"

                                                        Xbox 360
                                                    
",78,"
6.4
","
Visceral Games ",ActionAction AdventureShooterShooterLinearThird-PersonSci-FiSci-Fi
Injustice: Gods Among Us,"

                                                        PlayStation 3
                                                    
",78,"
7.9
","
NetherRealm Studios ",ActionFightingFighting2D2D
Battlefield 3: End Game,"

                                                        PC
                                                    
",78,"
7.4
","
EA DICE ",ActionShooterShooterFirst-PersonModernTacticalModernArcade
Kokuga,"

                                                        3DS
                                                    
",77,"
7.6
","
G.Rev ",ActionShooterShooterScrollingScrollingShoot-'Em-UpTop-Down
Kingdom Hearts HD 1.5 ReMIX,"

                                                        PlayStation 3
                                                    
",77,"
8.7
","
Square Enix ",MiscellaneousCompilationCompilation
Proteus,"

                                                        PlayStation Vita
                                                    
",77,"
6.1
","
Ed Key and David Kanaga ",AdventureGeneralGeneral3DFirst-PersonFantasy
Sanctum 2,"

                                                        Xbox 360
                                                    
",77,"
4.8
","
Coffee Stain Studios ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Dead or Alive 5 Ultimate,"

                                                        PlayStation 3
                                                    
",77,"
8.0
","
Team Ninja ",ActionFightingFighting3D3D
F1 2013,"

                                                        PC
                                                    
",77,"
6.8
","
Codemasters ",DrivingRacingSimulationFormula OneFormula OneAutomobile
Expeditions: Conquistador,"

                                                        PC
                                                    
",77,"
8.0
","
Logic Artists ",Role-PlayingGeneralGeneral
RUSH,"

                                                        Wii U
                                                    
",77,"
7.5
","
Two Tribes ",MiscellaneousPuzzleGeneral
LEGO Batman 2: DC Super Heroes,"

                                                        Wii U
                                                    
",77,"
7.5
","
TT Games ",Action AdventureModernGeneralModern
Crysis 3,"

                                                        PlayStation 3
                                                    
",77,"
6.6
","
Crytek ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Element4l,"

                                                        PC
                                                    
",77,"
7.7
","
i-illusions ",ActionPlatformerPlatformer2D2D
Anomaly 2,"

                                                        PC
                                                    
",77,"
7.7
","
11 bit studios ",ActionStrategyGeneralReal-TimeSci-FiSci-FiGeneral
Dungeons & Dragons: Chronicles of Mystara,"

                                                        Xbox 360
                                                    
",77,"
5.9
","
Iron Galaxy Studios ",ActionMiscellaneousBeat-'Em-UpCompilation
Teslagrad,"

                                                        PC
                                                    
",77,"
7.8
","
Rain Games ",ActionPlatformerPlatformer2D2D
Naruto Shippuden: Ultimate Ninja Storm 3,"

                                                        PlayStation 3
                                                    
",77,"
7.8
","
CyberConnect2 ",ActionFightingFighting3D3D
Super Little Acorns 3D Turbo,"

                                                        3DS
                                                    
",77,"
7.2
","
Pixel Toys ",ActionGeneralGeneral
Eldritch,"

                                                        PC
                                                    
",77,"
6.8
","
Minor Key Games ",ActionGeneralGeneral
Sanctum 2,"

                                                        PC
                                                    
",77,"
7.6
","
Coffee Stain Studios ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Magic: Duels of the Planeswalkers 2014,"

                                                        PC
                                                    
",77,"
6.1
","
Stainless Games ",StrategyMiscellaneousTurn-BasedCard BattleCard Battle
Ace Combat Assault Horizon: Enhanced Edition,"

                                                        PC
                                                    
",77,"
5.9
","
Project Aces , QLOC ",ActionSimulationFlightFlightCombat
Resident Evil: Revelations,"

                                                        PC
                                                    
",77,"
7.2
","
Capcom ",Action AdventureHorrorHorrorSurvival
Angry Video Game Nerd Adventures,"

                                                        PC
                                                    
",77,"
7.6
","
FreakZone ",ActionPlatformerPlatformer2D2D
Soul Sacrifice,"

                                                        PlayStation Vita
                                                    
",77,"
8.2
","
SCE Japan Studio, comcept ",ActionGeneralRole-PlayingAction RPGAction RPG
Dragon's Crown,"

                                                        PlayStation Vita
                                                    
",77,"
8.2
","
Vanillaware ",ActionRole-PlayingAction RPGBeat-'Em-UpAction RPGBeat-'Em-Up2D
NCAA Football 14,"

                                                        Xbox 360
                                                    
",77,"
6.0
","
EA Tiburon ",SportsTraditionalTeamFootballSimSim
Crusader Kings II: Sons of Abraham,"

                                                        PC
                                                    
",77,"
7.6
","
Paradox Development Studio ",HistoricStrategyReal-TimeGeneralHistoric
Dragon's Dogma: Dark Arisen,"

                                                        Xbox 360
                                                    
",77,"
8.0
","
Capcom ",Role-PlayingAction RPGAction RPG
F1 2013,"

                                                        PlayStation 3
                                                    
",77,"
6.4
","
Codemasters Birmingham ",DrivingRacingSimulationFormula OneFormula OneAutomobile
Tiger Woods PGA Tour 14,"

                                                        Xbox 360
                                                    
",77,"
6.5
","
EA Tiburon ",SportsTraditionalIndividualGolfSimSim
Cognition: An Erica Reed Thriller Episode 3 - The Oracle,"

                                                        PC
                                                    
",77,"
7.6
","
Phoenix Online Studios ",AdventureGeneralGeneralPoint-and-Click
Risk of Rain,"

                                                        PC
                                                    
",77,"
8.1
","
Chucklefish, Hopoo Games ",GeneralGeneralActionPlatformer2D
Dungeons & Dragons: Chronicles of Mystara,"

                                                        Wii U
                                                    
",77,"
7.9
","
Iron Galaxy Studios ",ActionMiscellaneousBeat-'Em-UpCompilationCompilation
Peggle 2,"

                                                        Xbox One
                                                    
",77,"
7.1
","
PopCap ",MiscellaneousPuzzleActionGeneralGeneral
Attack of the Friday Monsters! A Tokyo Tale,"

                                                        3DS
                                                    
",77,"
7.6
","
Level 5, Millennium Kitchen ",ActionAdventureGeneralGeneral3DThird-Person
New Super Luigi U,"

                                                        Wii U
                                                    
",77,"
8.0
","
Nintendo ",ActionPlatformerPlatformer2D2D
NCAA Football 14,"

                                                        PlayStation 3
                                                    
",77,"
6.5
","
EA Tiburon ",SportsTraditionalTeamFootballSimSim
Crysis 3,"

                                                        Xbox 360
                                                    
",76,"
6.9
","
Crytek ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Toki Tori 2 +,"

                                                        PC
                                                    
",76,"
7.6
","
Two Tribes ",MiscellaneousGeneralGeneralPuzzlePuzzleAction
Knytt Underground,"

                                                        Wii U
                                                    
",76,"
7.6
","
nifflas, Nifflas Games ",ActionPlatformer2D
SteamWorld Dig,"

                                                        PC
                                                    
",76,"
7.5
","
Image & Form ",ActionAction AdventurePlatformerGeneralPlatformer2D2D
The Bridge,"

                                                        Xbox 360
                                                    
",76,"
7.5
","
The Quantum Astrophysicists Guild ",MiscellaneousPuzzleGeneralPuzzleLogicGeneral
Toki Tori 2,"

                                                        Wii U
                                                    
",76,"
7.5
","
Two Tribes ",MiscellaneousPuzzleActionGeneralPuzzleGeneral
Saints Row IV,"

                                                        PlayStation 3
                                                    
",76,"
6.3
","
Volition Inc. ",Action AdventureModernModernOpen-World
Crysis 3,"

                                                        PC
                                                    
",76,"
6.7
","
Crytek ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Total War: Rome II,"

                                                        PC
                                                    
",76,"
4.4
","
Creative Assembly ",StrategyReal-TimeHistoricGeneralHistoric
SoulCalibur II HD Online,"

                                                        Xbox 360
                                                    
",76,"
7.8
","
Project Soul ",Fighting3DActionFighting3D
Call of Juarez: Gunslinger,"

                                                        Xbox 360
                                                    
",76,"
8.2
","
Techland ",ActionShooterShooterFirst-PersonHistoricHistoricArcade
Ratchet & Clank: Into the Nexus,"

                                                        PlayStation 3
                                                    
",76,"
8.1
","
Insomniac Games ",ActionPlatformerPlatformer3D3D
Call of Duty: Black Ops II - Uprising,"

                                                        Xbox 360
                                                    
",76,"
5.0
","
Treyarch ",ActionShooterShooterFirst-PersonHistoricModernArcade
Assassin's Creed IV: Black Flag - Freedom Cry,"

                                                        Xbox One
                                                    
",76,"
7.1
","
Ubisoft Montreal ",Action AdventureHistoricOpen-World
BioShock Infinite: Burial at Sea - Episode One,"

                                                        PlayStation 3
                                                    
",76,"
8.3
","
Irrational Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Volgarr the Viking,"

                                                        PC
                                                    
",76,"
7.8
","
Crazy Viking Studios ",ActionGeneralGeneral
Divinity: Dragon Commander,"

                                                        PC
                                                    
",76,"
7.1
","
Larian Studios Games ",Role-PlayingAction RPGAction RPG
The Denpa Men 2: Beyond the Waves,"

                                                        3DS
                                                    
",76,"
6.4
","
Genius Sonority Inc. ",Role-PlayingGeneralGeneral
Rocketbirds: Hardboiled Chicken,"

                                                        PlayStation Vita
                                                    
",76,"
7.2
","
Ratloop Asia Pte Ltd ",ActionAdventureGeneralGeneralPlatformer2D
Need for Speed: Rivals,"

                                                        Xbox 360
                                                    
",76,"
5.6
","
Ghost Games ",DrivingRacingSimulationGT / StreetGT / StreetAutomobile
Shadowrun Returns,"

                                                        PC
                                                    
",76,"
7.5
","
Harebrained Schemes LLC ",Role-PlayingStrategyTurn-BasedGeneralGeneralTactics
Disney DuckTales: Remastered,"

                                                        Wii U
                                                    
",76,"
8.0
","
WayForward ",ActionPlatformerPlatformer2D2D
Need for Speed: Rivals,"

                                                        PC
                                                    
",76,"
3.8
","
Ghost Games ",DrivingRacingSimulationGT / StreetGT / StreetAutomobile
Mercenary Kings,"

                                                        PC
                                                    
",76,"
6.6
","
Tribute Games, Tribute Games Inc. ",GeneralActionGeneralShooterScrollingShoot-'Em-UpVerticalHorizontal
ShootMania Storm,"

                                                        PC
                                                    
",76,"
7.3
","
Nadeo ",ActionShooterShooterFirst-PersonFantasyArcade
Batman: Arkham Origins,"

                                                        PlayStation 3
                                                    
",76,"
7.9
","
WB Games Montreal ",Action AdventureFantasyFantasyOpen-World
Wonderbook: Diggs Nightcrawler,"

                                                        PlayStation 3
                                                    
",76,"
tbd
","
Exient Entertainment ",MiscellaneousGeneralGeneral
Dead Space 3,"

                                                        PlayStation 3
                                                    
",76,"
6.5
","
Visceral Games ",ActionAction AdventureShooterShooterLinearThird-PersonSci-FiSci-Fi
Madden NFL 25,"

                                                        PlayStation 3
                                                    
",76,"
4.2
","
EA Sports ",SportsTraditionalTeamFootballArcadeArcadeSim
Poker Night 2,"

                                                        PC
                                                    
",75,"
7.0
","
Telltale Games ",MiscellaneousParlorGamblingGambling
Borderlands 2: Sir Hammerlock's Big Game Hunt,"

                                                        PC
                                                    
",75,"
6.0
","
Gearbox Software ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
WWE 2K14,"

                                                        Xbox 360
                                                    
",75,"
7.7
","
Yuke's ",ActionSportsFightingFightingIndividualWrestlingCombatWrestling
Reus,"

                                                        PC
                                                    
",75,"
7.3
","
Abbey Games ",StrategyGeneralGeneral
Need for Speed: Rivals,"

                                                        Xbox One
                                                    
",75,"
5.8
","
Ghost Games ",DrivingRacingSimulationGT / StreetGT / StreetAutomobile
Disney Infinity,"

                                                        PlayStation 3
                                                    
",75,"
6.3
","
Avalanche Software ",Action AdventureFantasyGeneralFantasy
Resident Evil: Revelations,"

                                                        Xbox 360
                                                    
",75,"
7.7
","
Capcom ",Action AdventureHorrorHorrorSurvival
Sly Cooper: Thieves in Time,"

                                                        PlayStation Vita
                                                    
",75,"
8.0
","
Sanzaru Games ",Action AdventureFantasyGeneralFantasy
Cloudberry Kingdom,"

                                                        PlayStation 3
                                                    
",75,"
6.2
","
Pwnee Studios ",ActionPlatformerPlatformer2D2D
Payday 2,"

                                                        Xbox 360
                                                    
",75,"
6.3
","
Overkill Software ",ActionShooterShooterFirst-PersonFantasyGeneralFantasyArcade
Star Conflict,"

                                                        PC
                                                    
",75,"
6.9
","
Star Gem Inc. ",ActionRole-PlayingGeneralGeneralMassively Multiplayer
Anodyne,"

                                                        PC
                                                    
",75,"
6.7
","
Analgesic Productions ",Action AdventureAdventureGeneralGeneralOpen-World
MLB 13: The Show,"

                                                        PlayStation Vita
                                                    
",75,"
7.3
","
SCEA San Diego Studios ",SportsTraditionalTeamBaseballSimSim
AquaPazza: AquaPlus Dream Match,"

                                                        PlayStation 3
                                                    
",75,"
7.8
","
Examu ",ActionFightingFighting2D2D
Dead or Alive 5 Ultimate,"

                                                        Xbox 360
                                                    
",75,"
7.3
","
Team Ninja ",ActionFightingFighting3D3D
The Night of the Rabbit,"

                                                        PC
                                                    
",75,"
7.6
","
Daedalic Entertainment ",AdventureGeneralGeneralPoint-and-Click
Call of Duty: Black Ops II - Revolution,"

                                                        Xbox 360
                                                    
",75,"
5.0
","
Treyarch ",ActionShooterShooterFirst-PersonHistoricModernArcade
Spin the Bottle: Bumpie's Party,"

                                                        Wii U
                                                    
",75,"
7.7
","
Redgrim AB ",MiscellaneousPartyPartyParty / Minigame
Cloudberry Kingdom,"

                                                        Wii U
                                                    
",75,"
7.4
","
Pwnee Studios ",ActionGeneralPlatformerPlatformer2D2D
Sly Cooper: Thieves in Time,"

                                                        PlayStation 3
                                                    
",75,"
8.2
","
Sanzaru Games ",ActionPlatformer3DAction AdventureFantasyGeneralFantasy
Call of Juarez: Gunslinger,"

                                                        PlayStation 3
                                                    
",75,"
8.0
","
Techland ",ActionShooterShooterFirst-PersonHistoricHistoricArcade
Nihilumbra,"

                                                        PC
                                                    
",75,"
6.6
","
BEAUTIFUN GAMES SL, BeautiFun Games ",ActionAdventureGeneralGeneralPlatformer2D
Hakuoki: Memories of the Shinsengumi,"

                                                        3DS
                                                    
",75,"
7.8
","
Idea Factory ",GeneralAdventureGeneralVisual Novel
Beatbuddy: Tale of the Guardians,"

                                                        PC
                                                    
",75,"
7.4
","
Threaks ",GeneralActionMiscellaneousRhythmMusicMusic
Disney DuckTales: Remastered,"

                                                        PlayStation 3
                                                    
",75,"
7.5
","
WayForward ",ActionPlatformerPlatformer2D2D
Batman: Arkham Origins,"

                                                        PC
                                                    
",74,"
7.6
","
Iron Galaxy Studios ",Action AdventureFantasyFantasyOpen-World
Atelier Meruru Plus: The Apprentice of Arland,"

                                                        PlayStation Vita
                                                    
",74,"
8.1
","
Gust ",Role-PlayingGeneralGeneralJapanese-Style
Tiger Woods PGA Tour 14,"

                                                        PlayStation 3
                                                    
",74,"
4.1
","
EA Tiburon ",SportsTraditionalIndividualGolfSimSim
Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,"

                                                        PlayStation Vita
                                                    
",74,"
7.7
","
Lucid Games ",MiscellaneousPuzzleGeneralPuzzleGeneral
Insurgency,"

                                                        PC
                                                    
",74,"
8.5
","
New World Interactive ",ShooterModernActionShooterFirst-PersonTacticalModern
Madden NFL 25,"

                                                        PlayStation 4
                                                    
",74,"
5.3
","
EA Sports ",SportsTraditionalTeamFootballArcadeArcadeSim
Disgaea D2: A Brighter Darkness,"

                                                        PlayStation 3
                                                    
",74,"
7.6
","
Nippon Ichi Software ",StrategyTurn-BasedFantasyFantasyTactics
The Raven: Legacy of a Master Thief,"

                                                        PC
                                                    
",74,"
6.8
","
KING Art ",AdventureGeneralGeneralPoint-and-Click
Batman: Arkham Origins,"

                                                        Xbox 360
                                                    
",74,"
7.7
","
WB Games Montreal ",Action AdventureFantasyFantasyOpen-World
Disney Infinity,"

                                                        Xbox 360
                                                    
",74,"
6.6
","
Avalanche Software ",Action AdventureFantasyGeneralFantasy
CAPSIZED,"

                                                        Xbox 360
                                                    
",74,"
7.2
","
Koolhaus Games ",ActionGeneralPlatformerPlatformer2D2D
The Guided Fate Paradox,"

                                                        PlayStation 3
                                                    
",74,"
7.8
","
Nippon Ichi Software ",Role-PlayingGeneralGeneralRoguelike
WWE 2K14,"

                                                        PlayStation 3
                                                    
",74,"
7.6
","
Yuke's ",ActionSportsFightingFightingIndividualWrestlingCombatWrestling
Resident Evil: Revelations,"

                                                        PlayStation 3
                                                    
",74,"
7.5
","
Capcom ",Action AdventureHorrorHorrorSurvival
Nano Assault EX,"

                                                        3DS
                                                    
",74,"
7.6
","
Shin'en ",ActionShooterShooterScrollingScrollingShoot-'Em-UpTop-Down
Payday 2,"

                                                        PlayStation 3
                                                    
",74,"
6.2
","
Overkill Software ",ActionShooterShooterFirst-PersonFantasyGeneralFantasyArcade
Shin Megami Tensei: Devil Summoner - Soul Hackers,"

                                                        3DS
                                                    
",74,"
5.0
","
Atlus ",Role-PlayingGeneralConsole-style RPGConsole-style RPGJapanese-Style
Bit.Trip Fate,"

                                                        PC
                                                    
",74,"
6.4
","
Gaijin Games ",ActionMiscellaneousRhythmMusicMusic
The Bridge (2013),"

                                                        PC
                                                    
",74,"
7.4
","
Ty Taylor and Mario Castaneda ",MiscellaneousPuzzleGeneralPuzzleLogicGeneral
Eador: Masters of the Broken World,"

                                                        PC
                                                    
",74,"
7.2
","
Snowbird Game Studios ",StrategyTurn-BasedFantasyGeneralFantasy
Pro Evolution Soccer 2014,"

                                                        PC
                                                    
",74,"
4.4
","
Konami ",SportsTraditionalTeamSoccerSimSim
Arma 3,"

                                                        PC
                                                    
",74,"
7.6
","
Bohemia Interactive ",SimulationGeneralGeneral
Neverwinter,"

                                                        PC
                                                    
",74,"
5.3
","
Cryptic Studios ",Role-PlayingGeneralMassively Multiplayer OnlineMassively MultiplayerFantasyFantasy
Call of Duty: Ghosts,"

                                                        Xbox 360
                                                    
",73,"
2.8
","
Infinity Ward ",ActionShooterShooterFirst-PersonModernModernArcade
Shadow Warrior,"

                                                        PC
                                                    
",73,"
8.0
","
Flying Wild Hog ",ActionShooterShooterFirst-PersonFantasyFantasyArcade
Killzone: Shadow Fall,"

                                                        PlayStation 4
                                                    
",73,"
6.8
","
Guerrilla ",ShooterSci-FiActionShooterFirst-PersonSci-FiArcade
MirrorMoon EP,"

                                                        PC
                                                    
",73,"
5.8
","
Santa Ragione ",MiscellaneousAdventurePuzzleGeneralPuzzle3DFirst-PersonGeneral
Motocross Madness,"

                                                        Xbox 360
                                                    
",73,"
7.8
","
Bongfish ",DrivingRacingGeneralGeneralArcadeAutomobile
Bandfuse: Rock Legends,"

                                                        Xbox 360
                                                    
",73,"
7.7
","
Realta Entertainment Group ",MusicActionMiscellaneousRhythmMusic
Assassin's Creed III - The Infamy,"

                                                        Xbox 360
                                                    
",73,"
5.1
","
Ubisoft Quebec ",Action AdventureHistoricHistoricOpen-World
Pandora's Tower,"
                                                        Wii
                                    		    ",73,"
8.1
","
Ganbarion ",Role-PlayingAction RPGAction RPG
Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,"

                                                        PlayStation 3
                                                    
",73,"
7.6
","
CyberConnect2, Namco Bandai Games ",ActionFightingFighting3D3D
Escape Plan,"

                                                        PlayStation 4
                                                    
",73,"
6.7
","
Fun Bits ",MiscellaneousPuzzleActionGeneralPuzzleGeneral
Paper Sorcerer,"

                                                        PC
                                                    
",73,"
6.8
","
Ultra Runaway Games ",GeneralRole-PlayingGeneral
Dungeon Hearts,"

                                                        PC
                                                    
",73,"
6.4
","
Cube Roots ",MiscellaneousPuzzlePuzzleMatchingMatching
Castlevania: Lords of Shadow - Mirror of Fate HD,"

                                                        Xbox 360
                                                    
",73,"
7.8
","
Mercury Steam ",Action AdventureFantasyGeneralFantasy
The Sims 3: Island Paradise,"

                                                        PC
                                                    
",73,"
6.1
","
The Sims Studio ",SimulationMiscellaneousVirtual LifeVirtualVirtual Life
HarmoKnight,"

                                                        3DS
                                                    
",73,"
7.5
","
Game Freak ",ActionMiscellaneousRhythmMusicMusic
PixelJunk Shooter,"

                                                        PC
                                                    
",73,"
7.5
","
Double Eleven, Q-Games ",ActionShooterShooterStaticStaticShoot-'Em-UpTop-Down
Picross e,"

                                                        3DS
                                                    
",73,"
7.3
","
Jupiter Corporation ",MiscellaneousPuzzlePuzzleLogicLogic
Gas Guzzlers Extreme,"

                                                        PC
                                                    
",73,"
8.6
","
Gamepires ",SimulationDrivingCar CombatVehicleCombat
